trajectory_id,split,model,t,true_theta,true_omega,pred_theta,pred_omega
test_extrap_ic2,test_extrap,B0_local_linear,0,2,0,2,0
test_extrap_ic2,test_extrap,B0_local_linear,0.01,1.999954542547578,-0.009090764452849688,1.999900898886207,-0.01981840750165752
test_extrap_ic2,test_extrap,B0_local_linear,0.02,1.999818198597841,-0.01817736281923941,1.999603671418758,-0.03962494441403146
test_extrap_ic2,test_extrap,B0_local_linear,0.03,1.999591007912118,-0.02726017494172212,1.999108446089325,-0.05941765398356216
test_extrap_ic2,test_extrap,B0_local_linear,0.04,1.999273006456143,-0.03633957987210486,1.99841537094504,-0.07919458180878094
test_extrap_ic2,test_extrap,B0_local_linear,0.05,1.998864226411751,-0.04541595563708483,1.997524613565441,-0.09895377602213754
test_extrap_ic2,test_extrap,B0_local_linear,0.06,1.998364696184706,-0.0544896790739815,1.996436361033983,-0.118693287497461
test_extrap_ic2,test_extrap,B0_local_linear,0.07,1.997774440419387,-0.06356112558401487,1.995150819912096,-0.1384111700270051
test_extrap_ic2,test_extrap,B0_local_linear,0.08,1.997093480016621,-0.07263066891911771,1.993668216207457,-0.1581054805183688
test_extrap_ic2,test_extrap,B0_local_linear,0.09,1.996321832145846,-0.08169868102259159,1.991988795340963,-0.1777742791996496
test_extrap_ic2,test_extrap,B0_local_linear,0.1,1.995459510266207,-0.09076553178487189,1.990112822117566,-0.1974156297689122
test_extrap_ic2,test_extrap,B0_local_linear,0.11,1.994506524154946,-0.0998315887931971,1.988040580681425,-0.2170275996485301
test_extrap_ic2,test_extrap,B0_local_linear,0.12,1.993462879920635,-0.1088972172135272,1.985772374489207,-0.2366082601039691
test_extrap_ic2,test_extrap,B0_local_linear,0.13,1.9923285800304,-0.1179627795429775,1.98330852626089,-0.2561556864850642
test_extrap_ic2,test_extrap,B0_local_linear,0.14,1.991103623348593,-0.1270286353380974,1.980649377940373,-0.2756679584098271
test_extrap_ic2,test_extrap,B0_local_linear,0.15,1.98978800515757,-0.1360951410681217,1.977795290661027,-0.2951431598973324
test_extrap_ic2,test_extrap,B0_local_linear,0.16,1.988381717186145,-0.145162649921356,1.974746644682941,-0.3145793796464585
test_extrap_ic2,test_extrap,B0_local_linear,0.17,1.986884747647067,-0.1542315115646182,1.971503839360965,-0.3339747111515406
test_extrap_ic2,test_extrap,B0_local_linear,0.18,1.985297081289007,-0.1633020718475625,1.968067293093553,-0.3533272528917217
test_extrap_ic2,test_extrap,B0_local_linear,0.19,1.983618699410974,-0.1723746727202805,1.964437443257483,-0.3726351085869019
test_extrap_ic2,test_extrap,B0_local_linear,0.2,1.981849579909619,-0.1814496519763308,1.960614746176745,-0.3918963872887856
test_extrap_ic2,test_extrap,B0_local_linear,0.21,1.979989697326672,-0.1905273430145488,1.956599677055112,-0.4111092036128494
test_extrap_ic2,test_extrap,B0_local_linear,0.22,1.978039022909721,-0.1996080745427256,1.952392729911458,-0.4302716779624212
test_extrap_ic2,test_extrap,B0_local_linear,0.23,1.97599752462592,-0.2086921705127447,1.94799441754595,-0.44938193661483
test_extrap_ic2,test_extrap,B0_local_linear,0.24,1.973865167225987,-0.2177799498330956,1.943405271459851,-0.468438111973631
test_extrap_ic2,test_extrap,B0_local_linear,0.25,1.971641912298409,-0.2268717261385369,1.938625841788673,-0.4874383427756587
test_extrap_ic2,test_extrap,B0_local_linear,0.26,1.969327718345605,-0.2359678074652077,1.933656697265937,-0.506380774173667
test_extrap_ic2,test_extrap,B0_local_linear,0.27,1.966922540796765,-0.2450684961970638,1.928498425134086,-0.5252635579908904
test_extrap_ic2,test_extrap,B0_local_linear,0.28,1.964426332083778,-0.2541740887743448,1.923151631070191,-0.5440848529301457
test_extrap_ic2,test_extrap,B0_local_linear,0.29,1.961839041700348,-0.2632848754744192,1.917616939148542,-0.5628428246507517
test_extrap_ic2,test_extrap,B0_local_linear,0.3,1.959160616301156,-0.2724011400355654,1.911894991748529,-0.5815356460067366
test_extrap_ic2,test_extrap,B0_local_linear,0.31,1.956390999720332,-0.2815231595861755,1.9059864494653,-0.6001614972779561
test_extrap_ic2,test_extrap,B0_local_linear,0.32,1.953530133039494,-0.2906512044145306,1.899891991071558,-0.6187185662426292
test_extrap_ic2,test_extrap,B0_local_linear,0.33,1.950577954668229,-0.2997855377058954,1.89361231343175,-0.6372050483761948
test_extrap_ic2,test_extrap,B0_local_linear,0.34,1.947534400451053,-0.3089264151767501,1.88714813138872,-0.6556191471219408
test_extrap_ic2,test_extrap,B0_local_linear,0.35,1.944399403721375,-0.3180740848887401,1.880500177722555,-0.6739590739672677
test_extrap_ic2,test_extrap,B0_local_linear,0.36,1.941172895328699,-0.3272287871656368,1.873669203081644,-0.6922230485827178
test_extrap_ic2,test_extrap,B0_local_linear,0.37,1.93785480377039,-0.3363907542025681,1.866655975840486,-0.7104092991351004
test_extrap_ic2,test_extrap,B0_local_linear,0.38,1.934445055263726,-0.3455602098481182,1.859461282052202,-0.7285160623778328
test_extrap_ic2,test_extrap,B0_local_linear,0.39,1.930943573874063,-0.3547373692001106,1.852085925392833,-0.7465415837437751
test_extrap_ic2,test_extrap,B0_local_linear,0.4,1.927350281523685,-0.3639224385781921,1.844530727011505,-0.7644841176501593
test_extrap_ic2,test_extrap,B0_local_linear,0.41,1.923665098102491,-0.3731156152200413,1.836796525454909,-0.7823419276437761
test_extrap_ic2,test_extrap,B0_local_linear,0.42,1.919887941566578,-0.3823170870278163,1.828884176618938,-0.8001132864698529
test_extrap_ic2,test_extrap,B0_local_linear,0.43,1.916018728083765,-0.3915270321425934,1.8207945536265,-0.8177964762976421
test_extrap_ic2,test_extrap,B0_local_linear,0.44,1.912057372108973,-0.4007456187267527,1.812528546694895,-0.8353897889644037
test_extrap_ic2,test_extrap,B0_local_linear,0.45,1.908003786401626,-0.4099730049193385,1.80408706308908,-0.8528915260417212
test_extrap_ic2,test_extrap,B0_local_linear,0.46,1.903857882209155,-0.4192093383824659,1.795471027048547,-0.8702999989487852
test_extrap_ic2,test_extrap,B0_local_linear,0.47,1.899619569336525,-0.4284547561347876,1.786681379599658,-0.8876135292754271
test_extrap_ic2,test_extrap,B0_local_linear,0.48,1.89528875634337,-0.4377093840164369,1.777719078497979,-0.9048304488724626
test_extrap_ic2,test_extrap,B0_local_linear,0.49,1.890865350576823,-0.4469733366019684,1.768585098170313,-0.9219490999225838
test_extrap_ic2,test_extrap,B0_local_linear,0.5,1.886349258222091,-0.4562467170814877,1.759280429559664,-0.9389678351877254
test_extrap_ic2,test_extrap,B0_local_linear,0.51,1.881740384523766,-0.4655296167648054,1.749806079988598,-0.955885018222145
test_extrap_ic2,test_extrap,B0_local_linear,0.52,1.877038633860281,-0.4748221149001109,1.740163073107973,-0.9726990234334487
test_extrap_ic2,test_extrap,B0_local_linear,0.53,1.872243909959675,-0.4841242781323108,1.730352448818958,-0.9894082361859673
test_extrap_ic2,test_extrap,B0_local_linear,0.54,1.867356115913913,-0.4934361604680659,1.72037526305498,-1.006011053121848
test_extrap_ic2,test_extrap,B0_local_linear,0.55,1.86237515426411,-0.5027578030910644,1.710232587718572,-1.022505882246861
test_extrap_ic2,test_extrap,B0_local_linear,0.56,1.857300927243677,-0.5120892338645306,1.699925510619309,-1.03889114299431
test_extrap_ic2,test_extrap,B0_local_linear,0.57,1.852133336867936,-0.5214304671172971,1.689455135320653,-1.05516526643372
test_extrap_ic2,test_extrap,B0_local_linear,0.58,1.846872285167346,-0.5307815031016806,1.678822580959771,-1.071326695512945
test_extrap_ic2,test_extrap,B0_local_linear,0.59,1.841517674195431,-0.5401423279755962,1.668028982197429,-1.087373885112037
test_extrap_ic2,test_extrap,B0_local_linear,0.6,1.836069406130855,-0.5495129135978855,1.657075489148602,-1.103305302114431
test_extrap_ic2,test_extrap,B0_local_linear,0.61,1.830527383555059,-0.5588932170041937,1.645963267150491,-1.119119425702632
test_extrap_ic2,test_extrap,B0_local_linear,0.62,1.824891509540738,-0.5682831802068777,1.634693496656287,-1.134814747487327
test_extrap_ic2,test_extrap,B0_local_linear,0.63,1.819161687923166,-0.5776827296104854,1.62326737317201,-1.15038977156442
test_extrap_ic2,test_extrap,B0_local_linear,0.64,1.813337823309223,-0.5870917759928991,1.611686107152051,-1.165843014631128
test_extrap_ic2,test_extrap,B0_local_linear,0.65,1.807419821165727,-0.5965102143414962,1.599950923742905,-1.181173006285104
test_extrap_ic2,test_extrap,B0_local_linear,0.66,1.801407588158736,-0.6059379232566062,1.588063062726068,-1.196378289084785
test_extrap_ic2,test_extrap,B0_local_linear,0.67,1.795301032211382,-0.6153747648318673,1.576023778446517,-1.211457418607064
test_extrap_ic2,test_extrap,B0_local_linear,0.68,1.789100062841107,-0.6248205839817956,1.56383433963885,-1.22640896363712
test_extrap_ic2,test_extrap,B0_local_linear,0.69,1.78280459118118,-0.6342752084002534,1.551496029210005,-1.241231506400712
test_extrap_ic2,test_extrap,B0_local_linear,0.7,1.776414530028834,-0.6437384484782177,1.53901014418999,-1.255923642606889
test_extrap_ic2,test_extrap,B0_local_linear,0.71,1.769929794247673,-0.6532100966445529,1.526377995656404,-1.270483981506077
test_extrap_ic2,test_extrap,B0_local_linear,0.72,1.763350300795039,-0.6626899273293904,1.513600908489992,-1.284911146139786
test_extrap_ic2,test_extrap,B0_local_linear,0.73,1.756675969123739,-0.6721776962263235,1.500680221218921,-1.29920377349277
test_extrap_ic2,test_extrap,B0_local_linear,0.74,1.749906721247521,-0.6816731401763328,1.487617285954268,-1.313360514540858
test_extrap_ic2,test_extrap,B0_local_linear,0.75,1.743042481747997,-0.691175977157002,1.474413468309664,-1.327380034314801
test_extrap_ic2,test_extrap,B0_local_linear,0.76,1.736083178160302,-0.7006859057004824,1.461070147100302,-1.341261012182376
test_extrap_ic2,test_extrap,B0_local_linear,0.77,1.729028741078969,-0.7102026047630929,1.447588714246932,-1.355002141933545
test_extrap_ic2,test_extrap,B0_local_linear,0.78,1.721879104515625,-0.7197257331242454,1.433970574699944,-1.368602131829731
test_extrap_ic2,test_extrap,B0_local_linear,0.79,1.714634206091945,-0.7292549290766744,1.420217146319737,-1.382059704702493
test_extrap_ic2,test_extrap,B0_local_linear,0.8,1.707293987039649,-0.7387898104264389,1.40632985956981,-1.395373598217301
test_extrap_ic2,test_extrap,B0_local_linear,0.81,1.699858392391224,-0.7483299742351431,1.39231015745439,-1.408542564922247
test_extrap_ic2,test_extrap,B0_local_linear,0.82,1.692327371415359,-0.757874996256658,1.378159495437135,-1.421565372294761
test_extrap_ic2,test_extrap,B0_local_linear,0.83,1.68470087767826,-0.7674244308333217,1.363879341262281,-1.434440802884697
test_extrap_ic2,test_extrap,B0_local_linear,0.84,1.67697886949528,-0.7769778102540811,1.349471174678577,-1.447167654531575
test_extrap_ic2,test_extrap,B0_local_linear,0.85,1.669161309944436,-0.7865346447357403,1.334936487388196,-1.459744740398035
test_extrap_ic2,test_extrap,B0_local_linear,0.86,1.661248166899444,-0.7960944223843686,1.320276782962175,-1.4721708890145
test_extrap_ic2,test_extrap,B0_local_linear,0.87,1.653239413579238,-0.8056566085636068,1.305493576595815,-1.484444944462576
test_extrap_ic2,test_extrap,B0_local_linear,0.88,1.645135028556968,-0.8152206458921476,1.290588394886788,-1.496565766534412
test_extrap_ic2,test_extrap,B0_local_linear,0.89,1.636934996265418,-0.8247859536290514,1.275562775776457,-1.508532230764655
test_extrap_ic2,test_extrap,B0_local_linear,0.9,1.628639307150274,-0.8343519274916323,1.260418268463333,-1.520343228475266
test_extrap_ic2,test_extrap,B0_local_linear,0.91,1.62024795767013,-0.8439179396554585,1.245156433093633,-1.531997666988683
test_extrap_ic2,test_extrap,B0_local_linear,0.92,1.611760950545763,-0.8534833385181422,1.22977884060711,-1.543494469728327
test_extrap_ic2,test_extrap,B0_local_linear,0.93,1.603178295260646,-0.8630474482224891,1.214287072661559,-1.554832576253672
test_extrap_ic2,test_extrap,B0_local_linear,0.94,1.594500008116729,-0.8726095686003895,1.19868272152784,-1.566010942318148
test_extrap_ic2,test_extrap,B0_local_linear,0.95,1.585726112751589,-0.882168974682963,1.182967389741524,-1.577028540086995
test_extrap_ic2,test_extrap,B0_local_linear,0.96,1.576856640150749,-0.8917249166889006,1.167142690010084,-1.587884358191069
test_extrap_ic2,test_extrap,B0_local_linear,0.97,1.567891628674769,-0.9012766200055979,1.151210245128446,-1.598577401760212
test_extrap_ic2,test_extrap,B0_local_linear,0.98,1.558831124676332,-0.9108232847439576,1.135171687809744,-1.609106692518209
test_extrap_ic2,test_extrap,B0_local_linear,0.99,1.549675182533166,-0.9203640856929739,1.119028660362482,-1.619471268965621
test_extrap_ic2,test_extrap,B0_local_linear,1,1.540423865170692,-0.9298981719861834,1.10278281462853,-1.62967018640939
test_extrap_ic2,test_extrap,B0_local_linear,1.01,1.53107724426191,-0.9394246669674121,1.086435811892349,-1.639702516994938
test_extrap_ic2,test_extrap,B0_local_linear,1.02,1.521635400227397,-0.9489426681907768,1.069989322624475,-1.649567349842353
test_extrap_ic2,test_extrap,B0_local_linear,1.03,1.512098422461153,-0.9584512473224863,1.053445026236063,-1.659263791171343
test_extrap_ic2,test_extrap,B0_local_linear,1.04,1.502466409940407,-0.9679494498244717,1.036804611012862,-1.668790964325183
test_extrap_ic2,test_extrap,B0_local_linear,1.05,1.492739471231928,-0.9774362949794224,1.020069774016202,-1.678148009806868
test_extrap_ic2,test_extrap,B0_local_linear,1.06,1.482917725064339,-0.9869107757041843,1.003242220742066,-1.687334085443213
test_extrap_ic2,test_extrap,B0_local_linear,1.07,1.473001300351719,-0.996371858540807,0.986323664978887,-1.696348366448641
test_extrap_ic2,test_extrap,B0_local_linear,1.08,1.462990336216791,-1.005818483654771,0.9693158287267083,-1.705190045447856
test_extrap_ic2,test_extrap,B0_local_linear,1.09,1.452884982621395,-1.01524956473114,0.9522204420337185,-1.713858332542748
test_extrap_ic2,test_extrap,B0_local_linear,1.1,1.442685400447188,-1.02466398889215,0.9350392426568033,-1.722352455457554
test_extrap_ic2,test_extrap,B0_local_linear,1.11,1.432391761994804,-1.034060616784067,0.9177739759877049,-1.73067165956505
test_extrap_ic2,test_extrap,B0_local_linear,1.12,1.422004251196202,-1.043438282581525,0.9004263949580131,-1.738815207910144
test_extrap_ic2,test_extrap,B0_local_linear,1.13,1.411523063614663,-1.05279579398752,0.8829982597595979,-1.746782381319882
test_extrap_ic2,test_extrap,B0_local_linear,1.14,1.40094840670834,-1.062131932297407,0.8654913376149956,-1.75457247848945
test_extrap_ic2,test_extrap,B0_local_linear,1.15,1.390280500410969,-1.071445452413118,0.8479074027032487,-1.762184815999215
test_extrap_ic2,test_extrap,B0_local_linear,1.16,1.379519577187485,-1.080735082967876,0.8302482360303376,-1.769618728352853
test_extrap_ic2,test_extrap,B0_local_linear,1.17,1.368665882543205,-1.089999526598429,0.8125156250737552,-1.776873568100746
test_extrap_ic2,test_extrap,B0_local_linear,1.18,1.357719675036362,-1.099237459949924,0.7947113636807752,-1.78394870587066
test_extrap_ic2,test_extrap,B0_local_linear,1.19,1.346681226340481,-1.108447533723173,0.7768372519770529,-1.790843530383756
test_extrap_ic2,test_extrap,B0_local_linear,1.2,1.33555082190013,-1.117628373029801,0.7588950961044775,-1.797557448535387
test_extrap_ic2,test_extrap,B0_local_linear,1.21,1.324328760957336,-1.126778577349679,0.7408867079702325,-1.804089885469695
test_extrap_ic2,test_extrap,B0_local_linear,1.22,1.313015357062171,-1.135896721198276,0.7228139051714616,-1.810440284592066
test_extrap_ic2,test_extrap,B0_local_linear,1.23,1.301610938181421,-1.144981354234955,0.7046785108543485,-1.816608107600796
test_extrap_ic2,test_extrap,B0_local_linear,1.24,1.29011584670142,-1.154031001267104,0.6864823533661495,-1.822592834580641
test_extrap_ic2,test_extrap,B0_local_linear,1.25,1.278530439885845,-1.163044162783716,0.6682272661548827,-1.828393964024687
test_extrap_ic2,test_extrap,B0_local_linear,1.26,1.266855090142368,-1.172019315038287,0.6499150876693989,-1.834011012846835
test_extrap_ic2,test_extrap,B0_local_linear,1.27,1.255090185311793,-1.18095491082355,0.6315476610643022,-1.839443516451003
test_extrap_ic2,test_extrap,B0_local_linear,1.28,1.243236128922517,-1.189849379932751,0.6131268339940011,-1.844691028775897
test_extrap_ic2,test_extrap,B0_local_linear,1.29,1.231293340190533,-1.198701129159644,0.5946544585344284,-1.849753122301327
test_extrap_ic2,test_extrap,B0_local_linear,1.3,1.219262254236322,-1.207508542719063,0.5761323909754716,-1.854629388086146
test_extrap_ic2,test_extrap,B0_local_linear,1.31,1.207143322593595,-1.21626998291396,0.5575624915227317,-1.859319435825727
test_extrap_ic2,test_extrap,B0_local_linear,1.32,1.194937013260409,-1.224983790574219,0.5389466242142344,-1.863822893859989
test_extrap_ic2,test_extrap,B0_local_linear,1.33,1.182643811055023,-1.233648286134682,0.5202866567800765,-1.868139409189655
test_extrap_ic2,test_extrap,B0_local_linear,1.34,1.170264217623815,-1.24226176965455,0.5015844603084956,-1.872268647530407
test_extrap_ic2,test_extrap,B0_local_linear,1.35,1.157798751534787,-1.250822521101407,0.4828419091352439,-1.87621029332539
test_extrap_ic2,test_extrap,B0_local_linear,1.36,1.145247948794233,-1.259328801522508,0.4640608807294465,-1.879964049751346
test_extrap_ic2,test_extrap,B0_local_linear,1.37,1.132612362867215,-1.267778853261108,0.4452432553819854,-1.883529638759142
test_extrap_ic2,test_extrap,B0_local_linear,1.38,1.119892564985561,-1.276170901562599,0.4263909160462257,-1.886906801090251
test_extrap_ic2,test_extrap,B0_local_linear,1.39,1.107089144179706,-1.284503154700817,0.4075057482402751,-1.890095296277623
test_extrap_ic2,test_extrap,B0_local_linear,1.4,1.094202707320063,-1.29277380417332,0.3885896397629221,-1.893094902672683
test_extrap_ic2,test_extrap,B0_local_linear,1.41,1.08123387954075,-1.300981026203589,0.3696444804980043,-1.895905417461103
test_extrap_ic2,test_extrap,B0_local_linear,1.42,1.068183304297989,-1.30912298196899,0.3506721623232788,-1.898526656660837
test_extrap_ic2,test_extrap,B0_local_linear,1.43,1.055051643565206,-1.317197819539055,0.331674578844305,-1.900958455138278
test_extrap_ic2,test_extrap,B0_local_linear,1.44,1.041839577875711,-1.325203674155782,0.3126536251831003,-1.903200666619358
test_extrap_ic2,test_extrap,B0_local_linear,1.45,1.028547806348154,-1.333138668424743,0.2936111978861443,-1.905253163685445
test_extrap_ic2,test_extrap,B0_local_linear,1.46,1.015177047006842,-1.341000914035916,0.2745491946623326,-1.907115837781031
test_extrap_ic2,test_extrap,B0_local_linear,1.47,1.001728036846359,-1.348788512177131,0.255469514176796,-1.908788599218113
test_extrap_ic2,test_extrap,B0_local_linear,1.48,0.9882015319136104,-1.356499555650897,0.2363740559514127,-1.910271377169841
test_extrap_ic2,test_extrap,B0_local_linear,1.49,0.9745983073356145,-1.364132129208285,0.2172647200949456,-1.911564119670793
test_extrap_ic2,test_extrap,B0_local_linear,1.5,0.9609191573470939,-1.371684309899454,0.1981434071210859,-1.912666793614403
test_extrap_ic2,test_extrap,B0_local_linear,1.51,0.9471648955239427,-1.379154168957517,0.1790120178301295,-1.913579384743898
test_extrap_ic2,test_extrap,B0_local_linear,1.52,0.9333363547848145,-1.386539772531662,0.1598724530301378,-1.914301897645103
test_extrap_ic2,test_extrap,B0_local_linear,1.53,0.9194343873849476,-1.393839183784574,0.1407266133922747,-1.91483435573791
test_extrap_ic2,test_extrap,B0_local_linear,1.54,0.9054598649223404,-1.4010504630731,0.1215763992921481,-1.915176801263505
test_extrap_ic2,test_extrap,B0_local_linear,1.55,0.8914136783746411,-1.40817166891661,0.1024237105445907,-1.915329295269676
test_extrap_ic2,test_extrap,B0_local_linear,1.56,0.8772967382279924,-1.415200859633354,0.08327044629179595,-1.915291917598211
test_extrap_ic2,test_extrap,B0_local_linear,1.57,0.863109974361952,-1.422136094868965,0.06411850477493318,-1.915064766864743
test_extrap_ic2,test_extrap,B0_local_linear,1.58,0.8488543360050129,-1.42897543699542,0.04496978314202028,-1.914647960440674
test_extrap_ic2,test_extrap,B0_local_linear,1.59,0.8345307917301165,-1.435716951350669,0.02582617729995378,-1.914041634433687
test_extrap_ic2,test_extrap,B0_local_linear,1.6,0.8201403294769645,-1.44235870815591,0.006689581674189534,-1.913245943661464
test_extrap_ic2,test_extrap,B0_local_linear,1.61,0.8056839564936675,-1.448898783719471,-0.01243811093346219,-1.91226106163062
test_extrap_ic2,test_extrap,B0_local_linear,1.62,0.7911626991543147,-1.455335262513565,-0.03155500955921089,-1.911087180507476
test_extrap_ic2,test_extrap,B0_local_linear,1.63,0.7765776029410441,-1.461666237474187,-0.05065922524760393,-1.909724511091535
test_extrap_ic2,test_extrap,B0_local_linear,1.64,0.761929732383164,-1.467889811584459,-0.06974887124978382,-1.908173282783864
test_extrap_ic2,test_extrap,B0_local_linear,1.65,0.7472201709856061,-1.474004099298415,-0.08882206319833004,-1.906433743556306
test_extrap_ic2,test_extrap,B0_local_linear,1.66,0.7324500209555898,-1.480007228657574,-0.1078769193054051,-1.904506159916169
test_extrap_ic2,test_extrap,B0_local_linear,1.67,0.71762040314869,-1.48589734181252,-0.1269115605293726,-1.902390816872942
test_extrap_ic2,test_extrap,B0_local_linear,1.68,0.7027324569554236,-1.4916725964649,-0.1459241107895585,-1.900088017896415
test_extrap_ic2,test_extrap,B0_local_linear,1.69,0.6877873401597325,-1.497331167428239,-0.164912697105593,-1.89759808488475
test_extrap_ic2,test_extrap,B0_local_linear,1.7,0.6727862286046873,-1.502871248667436,-0.1838754498392247,-1.894921358113024
test_extrap_ic2,test_extrap,B0_local_linear,1.71,0.657730316112051,-1.508291053870072,-0.2028105028182787,-1.892058196202026
test_extrap_ic2,test_extrap,B0_local_linear,1.72,0.6426208143063095,-1.513588817994684,-0.2217159935631029,-1.889008976064001
test_extrap_ic2,test_extrap,B0_local_linear,1.73,0.627458952371737,-1.518762798897213,-0.2405900634645939,-1.885774092858344
test_extrap_ic2,test_extrap,B0_local_linear,1.74,0.6122459766927607,-1.523811279145382,-0.2594308579204014,-1.882353959952406
test_extrap_ic2,test_extrap,B0_local_linear,1.75,0.5969831507531025,-1.528732566608679,-0.2782365265975548,-1.87874900885331
test_extrap_ic2,test_extrap,B0_local_linear,1.76,0.5816717548730649,-1.533524996193748,-0.2970052235399118,-1.874959689174204
test_extrap_ic2,test_extrap,B0_local_linear,1.77,0.5663130858354823,-1.538186931540025,-0.3157351073723871,-1.870986468573513
test_extrap_ic2,test_extrap,B0_local_linear,1.78,0.5509084565945093,-1.542716766277012,-0.3344243415250393,-1.866829832689819
test_extrap_ic2,test_extrap,B0_local_linear,1.79,0.5354591960745994,-1.547112925029571,-0.3530710943256549,-1.862490285107278
test_extrap_ic2,test_extrap,B0_local_linear,1.8,0.519966648828503,-1.551373865046283,-0.371673539250021,-1.857968347276153
test_extrap_ic2,test_extrap,B0_local_linear,1.81,0.5044321745572808,-1.555498077914566,-0.390229855102142,-1.853264558453682
test_extrap_ic2,test_extrap,B0_local_linear,1.82,0.4888571479269463,-1.559484090264393,-0.4087382261114505,-1.84837947566419
test_extrap_ic2,test_extrap,B0_local_linear,1.83,0.4732429582047762,-1.563330465277836,-0.4271968422054374,-1.843313673605279
test_extrap_ic2,test_extrap,B0_local_linear,1.84,0.4575910087670116,-1.567035804272854,-0.4456038991630175,-1.838067744591478
test_extrap_ic2,test_extrap,B0_local_linear,1.85,0.4419027167744279,-1.570598747705948,-0.4639575987137077,-1.832642298510053
test_extrap_ic2,test_extrap,B0_local_linear,1.86,0.4261795128504716,-1.574017976276254,-0.4822561488199606,-1.827037962715258
test_extrap_ic2,test_extrap,B0_local_linear,1.87,0.410422840576204,-1.577292212419685,-0.5004977638207488,-1.821255381970529
test_extrap_ic2,test_extrap,B0_local_linear,1.88,0.3946341560384057,-1.58042022147648,-0.5186806645254307,-1.815295218402474
test_extrap_ic2,test_extrap,B0_local_linear,1.89,0.3788149275268814,-1.583400812543131,-0.536803078495712,-1.809158151385963
test_extrap_ic2,test_extrap,B0_local_linear,1.9,0.3629666350142865,-1.586232839825414,-0.5548632401967741,-1.802844877478886
test_extrap_ic2,test_extrap,B0_local_linear,1.91,0.3470907696238154,-1.588915203805549,-0.5728593910798967,-1.796356110376989
test_extrap_ic2,test_extrap,B0_local_linear,1.92,0.3311888333130648,-1.591446851973975,-0.5907897798491533,-1.789692580795569
test_extrap_ic2,test_extrap,B0_local_linear,1.93,0.3152623383303572,-1.593826780023466,-0.6086526626402068,-1.782855036387596
test_extrap_ic2,test_extrap,B0_local_linear,1.94,0.2993128066445387,-1.596054032901063,-0.6264463030910097,-1.775844241700843
test_extrap_ic2,test_extrap,B0_local_linear,1.95,0.2833417695985667,-1.598127705468175,-0.6441689725693954,-1.768660978067299
test_extrap_ic2,test_extrap,B0_local_linear,1.96,0.2673507673294249,-1.600046943539904,-0.6618189504004871,-1.761306043492557
test_extrap_ic2,test_extrap,B0_local_linear,1.97,0.2513413481945541,-1.601810944755756,-0.6793945239338479,-1.753780252613081
test_extrap_ic2,test_extrap,B0_local_linear,1.98,0.2353150683865016,-1.603418959176572,-0.6968939887042523,-1.746084436608703
test_extrap_ic2,test_extrap,B0_local_linear,1.99,0.2192734913026266,-1.604870290169641,-0.7143156487179751,-1.738219443053792
test_extrap_ic2,test_extrap,B0_local_linear,2,0.2032181870078263,-1.606164295058235,-0.7316578165298158,-1.730186135869682
test_extrap_ic2,test_extrap,B0_local_linear,2.01,0.1871507317851449,-1.607300385666407,-0.7489188133378442,-1.721985395263136
test_extrap_ic2,test_extrap,B0_local_linear,2.02,0.1710727074657514,-1.608278029016907,-0.7660969692901179,-1.713618117555497
test_extrap_ic2,test_extrap,B0_local_linear,2.03,0.1549857009533172,-1.609096747767791,-0.7831906236020038,-1.705085215112969
test_extrap_ic2,test_extrap,B0_local_linear,2.04,0.1388913036718101,-1.609756120695932,-0.8001981246248618,-1.696387616293806
test_extrap_ic2,test_extrap,B0_local_linear,2.05,0.1227911109179942,-1.6102557831559,-0.8171178300780459,-1.687526265308227
test_extrap_ic2,test_extrap,B0_local_linear,2.06,0.1066867214051287,-1.61059542737105,-0.8339481072676063,-1.678502122084671
test_extrap_ic2,test_extrap,B0_local_linear,2.07,0.09057973660951261,-1.610774802783256,-0.8506873331482135,-1.669316162220976
test_extrap_ic2,test_extrap,B0_local_linear,2.08,0.07447176022639346,-1.610793716277594,-0.8673338944386251,-1.659969376903185
test_extrap_ic2,test_extrap,B0_local_linear,2.09,0.05836439761634387,-1.610652032366477,-0.8838861879304079,-1.650462772705443
test_extrap_ic2,test_extrap,B0_local_linear,2.1,0.04225925517027534,-1.610349673328204,-0.9003426205682854,-1.640797371532728
test_extrap_ic2,test_extrap,B0_local_linear,2.11,0.02615793980586075,-1.609886619268044,-0.9167016095184196,-1.630974210560178
test_extrap_ic2,test_extrap,B0_local_linear,2.12,0.01006205831717731,-1.609262908133195,-0.9329615824096896,-1.620994342065869
test_extrap_ic2,test_extrap,B0_local_linear,2.13,-0.006026783146786469,-1.608478635669183,-0.9491209775331315,-1.610858833289254
test_extrap_ic2,test_extrap,B0_local_linear,2.14,-0.02210697969667329,-1.607533955310354,-0.9651782438998341,-1.600568766378164
test_extrap_ic2,test_extrap,B0_local_linear,2.15,-0.03817692825720002,-1.606429078022117,-0.9811318413392737,-1.590125238307801
test_extrap_ic2,test_extrap,B0_local_linear,2.16,-0.05423502815486854,-1.605164272077416,-0.9969802408069557,-1.579529360650766
test_extrap_ic2,test_extrap,B0_local_linear,2.17,-0.07027968168189286,-1.603739862780139,-1.012721924465826,-1.568782259511522
test_extrap_ic2,test_extrap,B0_local_linear,2.18,-0.0863092946664539,-1.602156232134307,-1.028355385746899,-1.557885075462874
