trajectory_id,split,X0,S0,t,X,S,dX,dS
train_local_0,train_local,0.045,1.1,0.29,0.05855529774602815,1.075354004098131,0.05301224008461645,-0.09638589106293899
train_local_0,train_local,0.045,1.1,0.3,0.05908776803124668,1.074385876306824,0.05348247085953876,-0.0972408561082523
train_local_0,train_local,0.045,1.1,0.31,0.05962496028794626,1.073409163112825,0.05395663907349463,-0.09810298013362659
train_local_0,train_local,0.045,1.1,0.32,0.0601669140314611,1.072423792670071,0.05443477293170384,-0.0989723144212797
train_local_0,train_local,0.045,1.1,0.33,0.06071366905966712,1.071429692618787,0.05491690073690086,-0.09984891043072884
train_local_0,train_local,0.045,1.1,0.34,0.06126526545394526,1.070426790083736,0.05540305088694804,-0.100732819794451
train_local_0,train_local,0.045,1.1,0.35,0.06182174358012042,1.069415011672509,0.05589325187235913,-0.1016240943133802
train_local_0,train_local,0.045,1.1,0.36,0.06238314408937525,1.068394283473863,0.05638753227373081,-0.1025227859522378
train_local_0,train_local,0.045,1.1,0.37,0.06294950791913774,1.067364531056113,0.05688592075907967,-0.1034289468346903
train_local_0,train_local,0.045,1.1,0.38,0.06352087629394165,1.066325679465561,0.05738844608108268,-0.1043426292383322
train_local_0,train_local,0.045,1.1,0.39,0.06409729072625898,1.065277653224984,0.05789513707421825,-0.1052638855894877
train_local_0,train_local,0.045,1.1,0.4,0.0646787930173032,1.064220376332176,0.05840602265180576,-0.1061927684578286
train_local_0,train_local,0.045,1.1,0.41,0.06526542525780246,1.063153772258541,0.05892113180294087,-0.1071293305508016
train_local_0,train_local,0.045,1.1,0.42,0.06585722982874159,1.062077763947743,0.05944049358932407,-0.1080736247078619
train_local_0,train_local,0.045,1.1,0.43,0.06645424940207183,1.060992273814415,0.05996413714197962,-0.1090257038945084
train_local_0,train_local,0.045,1.1,0.44,0.06705652694138715,1.059897223742932,0.06049209165786241,-0.1099856211961135
train_local_0,train_local,0.045,1.1,0.45,0.0676641057025662,1.058792535086243,0.0610243863963499,-0.1109534298115453
train_local_0,train_local,0.045,1.1,0.46,0.06827702923437845,1.057678128664767,0.0615610506756162,-0.1119291830465749
train_local_0,train_local,0.045,1.1,0.47,0.06889534137905351,1.056553924765357,0.06210211386888524,-0.1129129343070641
train_local_0,train_local,0.045,1.1,0.48,0.06951908627281242,1.055419843140341,0.06264760540056052,-0.1139047370919282
train_local_0,train_local,0.045,1.1,0.49,0.07014830834635956,1.054275803006619,0.06319755474222795,-0.114904644985869
train_local_0,train_local,0.045,1.1,0.5,0.07078305232533393,1.053121723044847,0.06375199140852866,-0.1159127116518703
train_local_0,train_local,0.045,1.1,0.51,0.0714233632307185,1.051957521398694,0.06431094495289907,-0.1169289908234529
train_local_0,train_local,0.045,1.1,0.52,0.07206928637920638,1.05078311567417,0.06487444496317428,-0.1179535362966805
train_local_0,train_local,0.045,1.1,0.53,0.07272086738352214,1.049598422939051,0.06544252105705198,-0.1189864019219127
train_local_0,train_local,0.045,1.1,0.54,0.07337815215269719,1.048403359722369,0.06601520287741305,-0.1200276415952965
train_local_0,train_local,0.045,1.1,0.55,0.07404118689229765,1.047197842014004,0.06659252008749593,-0.1210773092499926
train_local_0,train_local,0.045,1.1,0.56,0.07471001810460313,1.045981785264358,0.06717450236592029,-0.1221354588471278
train_local_0,train_local,0.045,1.1,0.57,0.07538469258873505,1.044755104384118,0.06776117940155742,-0.123202144366468
train_local_0,train_local,0.045,1.1,0.58,0.07606525744073281,1.043517713744122,0.06835258088824246,-0.1242774197968045
train_local_0,train_local,0.045,1.1,0.59,0.07675176005357635,1.042269527175316,0.06894873651932575,-0.1253613391260468
train_local_0,train_local,0.045,1.1,0.6,0.07744424811715339,1.041010457968812,0.06954967598205851,-0.1264539563310155
train_local_0,train_local,0.045,1.1,0.61,0.07814276961816961,1.039740418876055,0.07015542895180933,-0.127555325366926
train_local_0,train_local,0.045,1.1,0.62,0.07884737284000023,1.03845932210909,0.07076602508610709,-0.1286655001565583
train_local_0,train_local,0.045,1.1,0.63,0.07955810636248108,1.037167079340943,0.07138149401850648,-0.1297845345791027
train_local_0,train_local,0.045,1.1,0.64,0.08027501906163741,1.035863601706114,0.07200186535227142,-0.1309124824586753
train_local_0,train_local,0.045,1.1,0.65,0.08099816010934864,1.034548799801184,0.07262716865387214,-0.1320493975524948
train_local_0,train_local,0.045,1.1,0.66,0.08172757897294715,1.03322258368555,0.07325743344629172,-0.1331953335387122
train_local_0,train_local,0.045,1.1,0.67,0.08246332541474903,1.031884862882274,0.07389268920213693,-0.1343503440038853
train_local_0,train_local,0.045,1.1,0.68,0.08320544949151516,1.030535546379063,0.07453296533654931,-0.1355144824300897
train_local_0,train_local,0.045,1.1,0.69,0.08395400155384018,1.029174542629381,0.075178291199911,-0.1366878021816564
train_local_0,train_local,0.045,1.1,0.7,0.08470903224546758,1.027801759553695,0.07582869607034133,-0.1378703564915297
train_local_0,train_local,0.045,1.1,0.71,0.08547059250252864,1.026417104540857,0.07648420914597789,-0.1390621984472325
train_local_0,train_local,0.045,1.1,0.72,0.08623873355270316,1.02502048444963,0.07714485953703837,-0.1402633809764334
train_local_0,train_local,0.045,1.1,0.73,0.08701350691429958,1.023611805610364,0.07781067625765664,-0.141473956832103
train_local_0,train_local,0.045,1.1,0.74,0.08779496439525238,1.022190973826814,0.07848168821748862,-0.142693978577252
train_local_0,train_local,0.045,1.1,0.75,0.08858315809203433,1.020757894378119,0.07915792421308179,-0.1439234985692396
train_local_0,train_local,0.045,1.1,0.76,0.08937814038848133,1.019312472020943,0.0798394129190033,-0.1451625689436424
train_local_0,train_local,0.045,1.1,0.77,0.09017996395452707,1.017854610991769,0.08052618287872042,-0.1464112415976735
train_local_0,train_local,0.045,1.1,0.78,0.09098868174484553,1.016384215009372,0.08121826249522768,-0.1476695681731412
train_local_0,train_local,0.045,1.1,0.79,0.09180434699739824,1.014901187277458,0.08191568002141476,-0.1489376000389359
train_local_0,train_local,0.045,1.1,0.8,0.09262701323188395,1.013405430487484,0.08261846355016894,-0.1502153882730344
train_local_0,train_local,0.045,1.1,0.81,0.09345673424808804,1.011896846821658,0.08332664100420556,-0.1515029836440101
train_local_0,train_local,0.045,1.1,0.82,0.09429356412412873,1.01037533795613,0.08404024012562057,-0.1528004365920374
train_local_0,train_local,0.045,1.1,0.83,0.09513755721459756,1.008840805064368,0.08475928846515798,-0.1541077972093781
train_local_0,train_local,0.045,1.1,0.84,0.09598876814859089,1.007293148820744,0.08548381337118613,-0.1554251152203384
train_local_0,train_local,0.045,1.1,0.85,0.09684725182762988,1.005732269404309,0.08621384197837535,-0.1567524399606824
train_local_0,train_local,0.045,1.1,0.86,0.09771306342346554,1.00415806650279,0.08694940119607027,-0.1580898203564914
train_local_0,train_local,0.045,1.1,0.87,0.09858625837576611,1.002570439316789,0.08769051769634963,-0.1594373049024539
train_local_0,train_local,0.045,1.1,0.88,0.09946689238968333,1.000969286564212,0.08843721790176602,-0.1607949416395746
train_local_0,train_local,0.045,1.1,0.89,0.1003550214332945,0.9993545064849191,0.08918952797275827,-0.1621627781322877
train_local_0,train_local,0.045,1.1,0.9,0.1012507017349171,0.9977259968456053,0.0899474737947286,-0.1635408614449611
train_local_0,train_local,0.045,1.1,0.91,0.1021539897802923,0.9960836549449231,0.0907110809647769,-0.1649292381177762
train_local_0,train_local,0.045,1.1,0.92,0.103064942309634,0.9944273776188471,0.09148037477808377,-0.1663279541419705
train_local_0,train_local,0.045,1.1,0.93,0.1039836163145406,0.9927570612462897,0.09225538021393467,-0.1677370549344267
train_local_0,train_local,0.045,1.1,0.94,0.1049100690347639,0.9910726017549746,0.0930361219213761,-0.1691565853115929
train_local_0,train_local,0.045,1.1,0.95,0.105844357954834,0.9893738946275744,0.09382262420449584,-0.1705865894627197
train_local_0,train_local,0.045,1.1,0.96,0.1067865408005342,0.9876608349081195,0.09461491100731813,-0.1720271109223966
train_local_0,train_local,0.045,1.1,0.97,0.1077366755352234,0.9859333172086846,0.09541300589830484,-0.1734781925423724
train_local_0,train_local,0.045,1.1,0.98,0.1086948203560012,0.9841912357163614,0.0962169320544537,-0.1749398764626431
train_local_0,train_local,0.045,1.1,0.99,0.109661033689712,0.9824344842005235,0.09702671224498412,-0.1764122040817893
train_local_0,train_local,0.045,1.1,1,0.110635374188784,0.9806629560203926,0.09784236881460077,-0.1778952160265469
train_local_0,train_local,0.045,1.1,1.01,0.1116179007268986,0.9788765441329116,0.09866392366632559,-0.179388952120592
train_local_0,train_local,0.045,1.1,1.02,0.1126086723944856,0.9770751411009352,0.09949139824388804,-0.1808934513525237
train_local_0,train_local,0.045,1.1,1.03,0.1136077484940407,0.975258639101744,0.1003248135136632,-0.182408751843024
train_local_0,train_local,0.045,1.1,1.04,0.1146151885352597,0.9734269299358914,0.1011641899461475,-0.1839348908111772
train_local_0,train_local,0.045,1.1,1.05,0.1156310522299848,0.9715799050363912,0.1020095474969616,-0.1854719045399302
train_local_0,train_local,0.045,1.1,1.06,0.1166553994869591,0.9697174554782561,0.1028609055873692,-0.1870198283406713
train_local_0,train_local,0.045,1.1,1.07,0.1176882904063838,0.967839471988393,0.1037182830843005,-0.1885786965169099
train_local_0,train_local,0.045,1.1,1.08,0.1187297852742722,0.9659458449558687,0.1045816982798696,-0.1901485423270356
train_local_0,train_local,0.045,1.1,1.09,0.1197799445565976,0.9640364644425498,0.1054511688703738,-0.1917293979461341
train_local_0,train_local,0.045,1.1,1.1,0.1208388288932277,0.9621112201941313,0.1063267119347629,-0.1933212944268416
train_local_0,train_local,0.045,1.1,1.11,0.1219064990916412,0.9601700016515613,0.1072083439125666,-0.1949242616592119
train_local_0,train_local,0.045,1.1,1.12,0.1229830161204209,0.9582126979628709,0.1080960805812673,-0.1965383283295769
train_local_0,train_local,0.045,1.1,1.13,0.1240684411025179,0.9562391979954219,0.1089899370331065,-0.1981635218783755
train_local_0,train_local,0.045,1.1,1.14,0.1251628353082806,0.9542493903485807,0.1098899276513108,-0.1997998684569287
train_local_0,train_local,0.045,1.1,1.15,0.1262662601482432,0.9522431633668303,0.1107960660857248,-0.201447392883136
train_local_0,train_local,0.045,1.1,1.16,0.127378777165668,0.9502204051533308,0.1117083652278383,-0.2031061185960696
train_local_0,train_local,0.045,1.1,1.17,0.1285004480288337,0.9481810035839388,0.1126268371851926,-0.2047760676094411
train_local_0,train_local,0.045,1.1,1.18,0.1296313345230657,0.9461248463216987,0.113551493255153,-0.2064572604639145
train_local_0,train_local,0.045,1.1,1.19,0.1307714985425007,0.9440518208318169,0.1144823438980328,-0.2081497161782415
train_local_0,train_local,0.045,1.1,1.2,0.1319210020815786,0.9419618143971299,0.1154193987095542,-0.2098534521991894
train_local_0,train_local,0.045,1.1,1.21,0.1330799072262562,0.9398547141340796,0.1163626663926318,-0.2115684843502396
train_local_0,train_local,0.045,1.1,1.22,0.1342482761449356,0.9377304070092081,0.1173121547284623,-0.2132948267790223
train_local_0,train_local,0.045,1.1,1.23,0.1354261710790988,0.935588779856184,0.1182678705469064,-0.2150324919034662
train_local_0,train_local,0.045,1.1,1.24,0.1366136543336438,0.933429719393375,0.1192298196961464,-0.2167814903566297
train_local_0,train_local,0.045,1.1,1.25,0.1378107882669127,0.9312531122419769,0.1201980070116027,-0.2185418309301868
train_local_0,train_local,0.045,1.1,1.26,0.1390176352804059,0.9290588449447167,0.1211724362840948,-0.220313520516536
train_local_0,train_local,0.045,1.1,1.27,0.140234257808173,0.92684680398514,0.1221531102272274,-0.2220965640495044
train_local_0,train_local,0.045,1.1,1.28,0.1414607183058752,0.9246168758074996,0.1231400304439874,-0.2238909644436134
train_local_0,train_local,0.045,1.1,1.29,0.142697079239508,0.9223689468372582,0.1241331973925318,-0.225696722531876
train_local_0,train_local,0.045,1.1,1.3,0.1439434030737787,0.9201029035022206,0.125132610351151,-0.2275138370020928
train_local_0,train_local,0.045,1.1,1.31,0.1451997522601291,0.9178186322543108,0.126138267382388,-0.2293423043316145
train_local_0,train_local,0.045,1.1,1.32,0.1464661892243949,0.9155160195920093,0.1271501652962952,-0.2311821187205367
train_local_0,train_local,0.045,1.1,1.33,0.1477427763540935,0.9131949520834665,0.1281682996128121,-0.2330332720232947
train_local_0,train_local,0.045,1.1,1.34,0.149029575985331,0.9108553163903074,0.1291926645232413,-0.2348957536786206
train_local_0,train_local,0.045,1.1,1.35,0.1503266503893194,0.9084969992921467,0.1302232528508072,-0.2367695506378313
train_local_0,train_local,0.045,1.1,1.36,0.1516340617584947,0.9061198877118279,0.1312600560102747,-0.2386546472914086
train_local_0,train_local,0.045,1.1,1.37,0.1529518721922264,0.9037238687414068,0.1323030639666098,-0.240551025393836
train_local_0,train_local,0.045,1.1,1.38,0.1542801436821087,0.9013088296688935,0.1333522651926605,-0.2424586639866555
train_local_0,train_local,0.045,1.1,1.39,0.1556189380968236,0.8988746580057754,0.1344076466258383,-0.244377539319706
train_local_0,train_local,0.045,1.1,1.4,0.156968317166566,0.8964212415153348,0.1354691936237782,-0.2463076247705059
train_local_0,train_local,0.045,1.1,1.41,0.1583283424670191,0.8939484682417835,0.1365368899189562,-0.2482488907617385
train_local_0,train_local,0.045,1.1,1.42,0.1596990754028725,0.8914562265402319,0.1376107175722429,-0.2502013046768053
train_local_0,train_local,0.045,1.1,1.43,0.1610805771908686,0.8889444051075118,0.1386906569253707,-0.2521648307734012
train_local_0,train_local,0.045,1.1,1.44,0.1624729088423692,0.8864128930138743,0.1397766865522918,-0.2541394300950759
train_local_0,train_local,0.045,1.1,1.45,0.16387613114543,0.8838615797355819,0.1408687832094053,-0.2561250603807368
train_local_0,train_local,0.045,1.1,1.46,0.165290304646371,0.8812903551884164,0.1419669217846291,-0.2581216759720529
train_local_0,train_local,0.045,1.1,1.47,0.1667154896308326,0.8786991097621225,0.1430710752452942,-0.2601292277187168
train_local_0,train_local,0.045,1.1,1.48,0.1681517461043038,0.8760877343558112,0.1441812145848368,-0.2621476628815214
train_local_0,train_local,0.045,1.1,1.49,0.1695991337721118,0.8734561204143422,0.1452973087682648,-0.2641769250332087
train_local_0,train_local,0.045,1.1,1.5,0.1710577120188599,0.8708041599657094,0.146419324676374,-0.2662169539570436
train_local_0,train_local,0.045,1.1,1.51,0.1725275398873009,0.8681317456594529,0.1475472270486896,-0.268267685543072
train_local_0,train_local,0.045,1.1,1.52,0.1740086760566342,0.8654387708061198,0.1486809784251079,-0.2703290516820144
train_local_0,train_local,0.045,1.1,1.53,0.1755011788202117,0.8627251294177971,0.1498205390862127,-0.2724009801567504
train_local_0,train_local,0.045,1.1,1.54,0.1770051060626407,0.8599907162497442,0.1509658669922421,-0.2744833945313493
train_local_0,train_local,0.045,1.1,1.55,0.1785205152362701,0.8572354268431454,0.1521169177206782,-0.2765762140375967
train_local_0,train_local,0.045,1.1,1.56,0.1800474633370442,0.8544591575690107,0.1532736444024355,-0.2786793534589736
train_local_0,train_local,0.045,1.1,1.57,0.1815860068797124,0.8516618056732502,0.1544359976566211,-0.2807927230120384
train_local_0,train_local,0.045,1.1,1.58,0.1831362018723791,0.8488432693229472,0.1556039255238401,-0.2829162282251638
train_local_0,train_local,0.045,1.1,1.59,0.1846981037903785,0.8460034476538573,0.15677737339802,-0.2850497698145819
train_local_0,train_local,0.045,1.1,1.6,0.1862717675494613,0.8431422408191614,0.1579562839567281,-0.2871932435576874
train_local_0,train_local,0.045,1.1,1.61,0.1878572474782755,0.8402595500394991,0.1591405970899536,-0.289346540163552
train_local_0,train_local,0.045,1.1,1.62,0.1894545972901291,0.8373552776543108,0.1603302498273295,-0.2915095451405991
train_local_0,train_local,0.045,1.1,1.63,0.191063870054015,0.8344293271745183,0.1615251762637656,-0.2936821386613921
train_local_0,train_local,0.045,1.1,1.64,0.1926851181648858,0.8314816033365713,0.1627253074834669,-0.2958641954244852
train_local_0,train_local,0.045,1.1,1.65,0.1943183933131601,0.8285120121578908,0.1639305714823095,-0.29805558451329
train_local_0,train_local,0.045,1.1,1.66,0.1959637464534436,0.825520460993739,0.1651408930885484,-0.3002561692519062
train_local_0,train_local,0.045,1.1,1.67,0.19762122777245,0.8225068585955456,0.1663561938818291,-0.3024658070578711
train_local_0,train_local,0.045,1.1,1.68,0.1992908866561022,0.8194711151707235,0.1675763921104769,-0.3046843492917762
train_local_0,train_local,0.045,1.1,1.69,0.2009727716557988,0.8164131424440023,0.1688014026070375,-0.3069116411037044
train_local_0,train_local,0.045,1.1,1.7,0.2026669304538264,0.8133328537203158,0.1700311367020429,-0.3091475212764417
train_local_0,train_local,0.045,1.1,1.71,0.2043734098279007,0.8102301639492717,0.171265502135976,-0.3113918220654109
train_local_0,train_local,0.045,1.1,1.72,0.2060922556148183,0.8071049897912397,0.1725044029694087,-0.3136443690352886
train_local_0,train_local,0.045,1.1,1.73,0.2078235126732007,0.8039572496850899,0.1737477394912886,-0.315904980893252
train_local_0,train_local,0.045,1.1,1.74,0.2095672248453116,0.8007868639176156,0.1749954081253491,-0.3181734693188165
train_local_0,train_local,0.045,1.1,1.75,0.2113234349179287,0.7975937546946753,0.1762473013346194,-0.3204496387902171
train_local_0,train_local,0.045,1.1,1.76,0.2130921845822517,0.7943778462140881,0.1775033075240109,-0.3227332864072926
train_local_0,train_local,0.045,1.1,1.77,0.2148735143928252,0.791139064740318,0.1787633109409565,-0.3250242017108301
train_local_0,train_local,0.045,1.1,1.78,0.2166674637254599,0.7878773386809823,0.1800271915740823,-0.3273221664983314
train_local_0,train_local,0.045,1.1,1.79,0.2184740707341286,0.784592598665221,0.1812948250498896,-0.329626954636163
train_local_0,train_local,0.045,1.1,1.8,0.2202933723068207,0.7812847776239626,0.182566082527429,-0.3319383318680526
train_local_0,train_local,0.045,1.1,1.81,0.2221254040203324,0.7779538108721232,0.1838408305909451,-0.3342560556199001
train_local_0,train_local,0.045,1.1,1.82,0.2239702000939732,0.7745996361927763,0.1851189311404785,-0.33657987480087
train_local_0,train_local,0.045,1.1,1.83,0.2258277933421687,0.77122219392333,0.1864002412804051,-0.3389095296007364
train_local_0,train_local,0.045,1.1,1.84,0.2276982151259374,0.7678214270437506,0.1876846132059008,-0.3412447512834559
train_local_0,train_local,0.045,1.1,1.85,0.2295814953032228,0.7643972812668679,0.1889718940873189,-0.3435852619769434
train_local_0,train_local,0.045,1.1,1.86,0.2314776621780584,0.7609497051308032,0.1902619259524682,-0.345930774459033
train_local_0,train_local,0.045,1.1,1.87,0.2333867424485444,0.757478650093556,0.1915545455667843,-0.3482809919396078
train_local_0,train_local,0.045,1.1,1.88,0.2353087611536163,0.7539840706297888,0.1928495843113868,-0.350635607838885
train_local_0,train_local,0.045,1.1,1.89,0.2372437416185834,0.7504659243298487,0.1941468680590196,-0.3529943055618537
train_local_0,train_local,0.045,1.1,1.9,0.2391917053994153,0.7469241720010633,0.1954462170478714,-0.3553567582688572
train_local_0,train_local,0.045,1.1,1.91,0.2411526722257575,0.7433587777713503,0.1967474457532795,-0.3577226286423265
train_local_0,train_local,0.045,1.1,1.92,0.2431266599426518,0.7397697091951789,0.1980503627573202,-0.3600915686496731
train_local_0,train_local,0.045,1.1,1.93,0.2451136844509431,0.7361569373619219,0.1993547706162948,-0.3624632193023542
train_local_0,train_local,0.045,1.1,1.94,0.2471137596463509,0.7325204370066351,0.2006604657261223,-0.3648372104111315
train_local_0,train_local,0.045,1.1,1.95,0.2491268973571829,0.7288601866233042,0.201967238185655,-0.3672131603375545
train_local_0,train_local,0.045,1.1,1.96,0.2511531072806729,0.7251761685805952,0.2032748716579354,-0.3695906757417007
train_local_0,train_local,0.045,1.1,1.97,0.2531923969179202,0.7214683692401455,0.2045831432294206,-0.3719693513262193
train_local_0,train_local,0.045,1.1,1.98,0.255244771507412,0.7177367790774332,0.2058918232672017,-0.3743487695767304
train_local_0,train_local,0.045,1.1,1.99,0.2573102339571069,0.7139813928052606,0.2072006752742537,-0.376728500498643
train_local_0,train_local,0.045,1.1,2,0.2593887847750625,0.7102022094998868,0.208509455742755,-0.3791081013504637
train_local_0,train_local,0.045,1.1,2.01,0.2614804219985859,0.7063992327298443,0.2098179140055241,-0.3814871163736802
train_local_0,train_local,0.045,1.1,2.02,0.2635851411218897,0.7025724706874737,0.2111257920856236,-0.3838650765193157
train_local_0,train_local,0.045,1.1,2.03,0.265702935022235,0.6987219363232097,0.2124328245441932,-0.3862414991712603
train_local_0,train_local,0.045,1.1,2.04,0.2678337938845441,0.6948476474826475,0.213738738326577,-0.3886158878665036
train_local_0,train_local,0.045,1.1,2.05,0.2699777051244669,0.6909496270464243,0.2150432526068204,-0.3909877320124007
train_local_0,train_local,0.045,1.1,2.06,0.2721346533098832,0.6870279030729401,0.2163460786306192,-0.3933565066011258
train_local_0,train_local,0.045,1.1,2.07,0.2743046200808281,0.6830825089439494,0.2176469195568131,-0.3957216719214783
train_local_0,train_local,0.045,1.1,2.08,0.2764875840678254,0.6791134835130452,0.218945470297525,-0.3980826732682273
train_local_0,train_local,0.045,1.1,2.09,0.2786835208086157,0.6751208712570628,0.2202414173570582,-0.4004389406491967
train_local_0,train_local,0.045,1.1,2.1,0.2808924026632681,0.671104722430422,0.2215344386696732,-0.4027898884903149
train_local_0,train_local,0.045,1.1,2.11,0.2831141987276645,0.6670650932224286,0.2228242034363798,-0.4051349153388724
train_local_0,train_local,0.045,1.1,2.12,0.2853488747453472,0.663002045917551,0.2241103719608883,-0.4074734035652514
train_local_0,train_local,0.045,1.1,2.13,0.2875963930177231,0.6589156490586857,0.2253925954848821,-0.409804719063422
train_local_0,train_local,0.045,1.1,2.14,0.2898567123126175,0.6548059776134232,0.2266705160227827,-0.4121282109505139
train_local_0,train_local,0.045,1.1,2.15,0.2921297877711738,0.6506731131433208,0.2279437661961957,-0.4144432112658104
train_local_0,train_local,0.045,1.1,2.16,0.2944155708130972,0.6465171439761873,0.2292119690682421,-0.4167490346695311
train_local_0,train_local,0.045,1.1,2.17,0.2967140090402416,0.6423381653813792,0.2304747379779925,-0.4190449781418045
train_local_0,train_local,0.045,1.1,2.18,0.2990250461385429,0.6381362797481043,0.2317316763752445,-0.4213303206822628
train_local_0,train_local,0.045,1.1,2.19,0.3013486217783021,0.6339115967667239,0.2329823776558973,-0.4236043230107223
train_local_0,train_local,0.045,1.1,2.2,0.3036846715128271,0.6296642336130421,0.2342264249981987,-0.4258662272694522
train_local_0,train_local,0.045,1.1,2.21,0.306033126675442,0.6253943151355604,0.2354633912001619,-0.428115256727567
train_local_0,train_local,0.045,1.1,2.22,0.3083939142748779,0.6211019740456769,0.2366928385184688,-0.430350615488125
train_local_0,train_local,0.045,1.1,2.23,0.3107669568890616,0.6167873511107973,0.237914318509201,-0.4325714881985473
train_local_0,train_local,0.045,1.1,2.24,0.3131521725573224,0.6124505953503233,0.2391273718707639,-0.4347770397650253
train_local_0,train_local,0.045,1.1,2.25,0.3155494746710399,0.6080918642344733,0.2403315282893938,-0.4369664150716251
train_local_0,train_local,0.045,1.1,2.26,0.3179587718627631,0.6037113238858857,0.2415263062876667,-0.4391387387048485
train_local_0,train_local,0.045,1.1,2.27,0.3203799678938297,0.5993091492839463,0.2427112130764535,-0.4412931146844609
train_local_0,train_local,0.045,1.1,2.28,0.3228129615405257,0.5948855244717718,0.2438857444107982,-0.4434286262014513
train_local_0,train_local,0.045,1.1,2.29,0.3252576464788239,0.5904406427657749,0.2450493844502257,-0.4455443353640467
train_local_0,train_local,0.045,1.1,2.3,0.3277139111677517,0.5859747069677245,0.2462016056240185,-0.4476392829527609
train_local_0,train_local,0.045,1.1,2.31,0.3301816387314369,0.5814879295792059,0.2473418685020372,-0.4497124881855222
train_local_0,train_local,0.045,1.1,2.32,0.3326607068398937,0.5769805330183754,0.2484696216716945,-0.4517629484939899
train_local_0,train_local,0.045,1.1,2.33,0.3351509875886109,0.5724527498388895,0.2495843016217299,-0.4537896393122361
train_local_0,train_local,0.045,1.1,2.34,0.3376523473770149,0.5679048229508822,0.2506853326334739,-0.4557915138790435
train_local_0,train_local,0.045,1.1,2.35,0.340164646785886,0.5633370058438438,0.2517721266803277,-0.4577675030551413
train_local_0,train_local,0.045,1.1,2.36,0.3426877404538134,0.5587495628112485,0.2528440833362314,-0.4597165151567843
train_local_0,train_local,0.045,1.1,2.37,0.3452214769527837,0.5541427691767572,0.2539005896939355,-0.4616374358071555
train_local_0,train_local,0.045,1.1,2.38,0.3477656986630041,0.5495169115218111,0.2549410202939379,-0.4635291278071598
