t,x1,x2,dx1,dx2,split
0.83,1.409624723916155,1.411112668384104,1.411112668384104,-4.195279276081498,train
0.84,1.423525402719204,1.368958911274342,1.368958911274342,-4.23379153241155,train
0.85,1.437002785596353,1.326470113076993,1.326470113076993,-4.262323124243181,train
0.86,1.450054017307052,1.283744924410556,1.283744924410556,-4.281113780897725,train
0.87,1.462677216437597,1.240879342929348,1.240879342929348,-4.290454212362493,train
0.88,1.474871446128925,1.197966223880485,1.197966223880485,-4.290680950769897,train
0.89,1.486636680518236,1.155094850388541,1.155094850388541,-4.282170947151625,train
0.9,1.497973767186703,1.112350557788531,1.112350557788531,-4.265336008233641,train
0.91,1.508884386002281,1.069814412504698,1.069814412504698,-4.240617168268622,train
0.92,1.519371004929642,1.027562947355333,1.027562947355333,-4.208479091705331,train
0.93,1.529436833733133,0.9856679534954704,0.9856679534954704,-4.169404595595325,train
0.94,1.539085775746222,0.9441963254067471,0.9441963254067471,-4.123889357696842,train
0.95,1.548322378335181,0.9032099574945864,0.9032099574945864,-4.072436876647853,train
0.96,1.55715178248981,0.8627656899153747,0.8627656899153747,-4.015553738003462,train
0.97,1.56557967229262,0.8229153000333498,0.8229153000333498,-3.953745229409478,train
0.98,1.573612224432178,0.7837055356821071,0.7837055356821071,-3.887511334093601,train
0.99,1.581256058256199,0.7451781863902951,0.7451781863902951,-3.817343124982411,train
1,1.588518186559426,0.7073701892287114,0.7073701892287114,-3.743719572767659,train
1.01,1.595405967786499,0.6703137638882235,0.6703137638882235,-3.667104769882149,train
1.02,1.60192705973988,0.6340365731755182,0.6340365731755182,-3.587945565776426,train
1.03,1.608089374817176,0.598561905971504,0.598561905971504,-3.506669605113834,train
1.04,1.613901037105581,0.5639088783498564,0.5639088783498564,-3.423683752493325,train
1.05,1.619370342089695,0.5300926452353876,0.5300926452353876,-3.339372873124423,train
1.06,1.624505717827214,0.4971246280673537,0.4971246280673537,-3.254098967614598,train
1.07,1.629315688789122,0.4650127448686036,0.4650127448686036,-3.168200606655704,train
1.08,1.633808842306271,0.4337616453900696,0.4337616453900696,-3.081992653884735,train
1.09,1.637993796713032,0.4033729504808289,0.4033729504808289,-2.99576625021772,train
1.1,1.641879172378591,0.3738454872754816,0.3738454872754816,-2.909789015237564,train
1.11,1.645473565025877,0.3451755222438317,0.3451755222438317,-2.824305447421428,train
1.12,1.648785521162827,0.3173569904933686,0.3173569904933686,-2.739537495487515,train
1.13,1.65182351591093,0.2903817175332533,0.2903817175332533,-2.65568526747582,train
1.14,1.654595933000912,0.2642396334964128,0.2642396334964128,-2.57292785575375,train
1.15,1.657111046847361,0.2389189789127512,0.2389189789127512,-2.491424254769413,train
1.16,1.659377006645998,0.2144065007479486,0.2144065007479486,-2.411314348305267,train
1.17,1.661401822373372,0.1906876383788362,0.1906876383788362,-2.332719947405398,train
1.18,1.663193352596746,0.1677466989878721,0.1677466989878721,-2.255745861006367,train
1.19,1.66475929398438,0.1455670221512121,0.1455670221512121,-2.180480983722705,train
1.2,1.666107172407128,0.1241311335220289,0.1241311335220289,-2.106999387155704,train
1.21,1.667244335522415,0.1034208876326518,0.1034208876326518,-2.035361402967343,train
1.22,1.66817794673245,0.08341759994728935,0.08341759994728935,-1.965614687741882,train
1.23,1.668914980409143,0.06410216840487779,0.06410216840487779,-1.897795261373897,train
1.24,1.669462218283286,0.04545518472175497,0.04545518472175497,-1.831928512091509,train
1.25,1.669826246898547,0.02745703585551613,0.02745703585551613,-1.768030162862763,train
1.26,1.670013456033042,0.01008799598865854,0.01008799598865854,-1.706107194857559,train
1.27,1.670030037991083,-0.006671690482168608,-0.006671690482168608,-1.646158725072024,train
1.28,1.66988198768598,-0.02284173447678604,-0.02284173447678604,-1.588176836086397,train
1.29,1.669575103424605,-0.03844173584827273,-0.03844173584827273,-1.532147356555922,train
1.3,1.669114988319993,-0.05349112452880342,-0.05349112452880342,-1.478050592190954,train
1.31,1.668507052252949,-0.06800910875804836,-0.06800910875804836,-1.425862007193625,train
1.32,1.667756514321134,-0.08201462985912422,-0.08201462985912422,-1.375552856980108,train
1.33,1.666868405710177,-0.09552632312606915,-0.09552632312606915,-1.327090773114853,train
1.34,1.66584757292455,-0.1085624843162361,-0.1085624843162361,-1.280440302026955,train
1.35,1.664698681328347,-0.1211410412986569,-0.1211410412986569,-1.235563399203747,train
1.36,1.663426218946479,-0.1332795304414497,-0.1332795304414497,-1.192419880710192,train
1.37,1.662034500480198,-0.1449950773049089,-0.1449950773049089,-1.150967834160977,train
1.38,1.66052767149495,-0.1563043812513808,-0.1563043812513808,-1.111163991289484,train
1.39,1.658909712744284,-0.1672237035974825,-0.1672237035974825,-1.072964064342337,train
1.4,1.657184444596095,-0.1777688589587147,-0.1777688589587147,-1.036323048542209,train
1.41,1.655355531530837,-0.1879552094584621,-0.1879552094584621,-1.001195492855592,train
1.42,1.653426486684622,-0.1977976614954569,-0.1977976614954569,-0.967535741270654,train
1.43,1.651400676413026,-0.207310664785574,-0.207310664785574,-0.9352981467384494,train
1.44,1.649281324854206,-0.2165082134150736,-0.2165082134150736,-0.904437259863061,train
1.45,1.647071518472477,-0.2254038486629231,-0.2254038486629231,-0.8749079943465428,train
1.46,1.644774210565842,-0.2340106633695887,-0.2340106633695887,-0.8466657711055741,train
1.47,1.642392225723205,-0.2423413076486478,-0.2423413076486478,-0.8196666428811223,train
1.48,1.639928264218282,-0.2504079957539768,-0.2504079957539768,-0.7938674010686377,train
1.49,1.637384906328185,-0.2582225139280241,-0.2582225139280241,-0.7692256664096246,train
1.5,1.634764616572182,-0.2657962290901494,-0.2657962290901494,-0.7456999650202594,train
1.51,1.632069747857377,-0.2731400982131166,-0.2731400982131166,-0.7232497912255256,train
1.52,1.629302545528942,-0.2802646782689095,-0.2802646782689095,-0.7018356584971521,train
1.53,1.626465151320099,-0.2871801366345054,-0.2871801366345054,-0.6814191397111595,train
1.54,1.623559607196925,-0.2938962618553499,-0.2938962618553499,-0.6619628978652121,train
1.55,1.62058785908552,-0.300422474644118,-0.300422474644118,-0.6434307084164643,train
1.56,1.617551760496249,-0.3067678390906433,-0.3067678390906433,-0.6257874740024605,train
1.57,1.614453076032304,-0.312941073975919,-0.312941073975919,-0.6089992325559122,train
1.58,1.611293484793581,-0.3189505641664679,-0.3189505641664679,-0.5930331594825107,train
1.59,1.608074583654928,-0.3248043719658246,-0.3248043719658246,-0.5778575648785249,train
1.6,1.604797890428622,-0.3305102484052744,-0.3305102484052744,-0.5634418863486239,train
1.61,1.601464846922485,-0.3360756444704008,-0.3360756444704008,-0.549756677897832,train
1.62,1.598076821899353,-0.3415077222503012,-0.3415077222503012,-0.5367735953727788,train
1.63,1.594635113896815,-0.3468133658210241,-0.3468133658210241,-0.5244653794914476,train
1.64,1.591140953947953,-0.3519991919756835,-0.3519991919756835,-0.5128058364247721,train
1.65,1.587595508218016,-0.3570715608346033,-0.3570715608346033,-0.5017698161489308,train
1.66,1.58399988051702,-0.3620365861669191,-0.3620365861669191,-0.4913331894452804,train
1.67,1.580355114692213,-0.3669001453960417,-0.3669001453960417,-0.4814728238984571,train
1.68,1.576662196965867,-0.3716678895291262,-0.3716678895291262,-0.4721665583350458,train
1.69,1.572922058149299,-0.37634525274426,-0.37634525274426,-0.463393176832666,train
1.7,1.569135575737743,-0.3809374615956794,-0.3809374615956794,-0.4551323826082661,train
1.71,1.56530357598076,-0.3854495442289501,-0.3854495442289501,-0.4473647706869248,train
1.72,1.561426835795347,-0.3898863390705699,-0.3898863390705699,-0.4400718012873581,train
1.73,1.557506084614721,-0.3942525032997978,-0.3942525032997978,-0.4332357730308671,train
1.74,1.553542006197742,-0.3985525212758156,-0.3985525212758156,-0.4268397955893306,train
1.75,1.549535240262479,-0.4027907122841984,-0.4027907122841984,-0.4208677639138609,train
1.76,1.545486384149309,-0.4069712384599425,-0.4069712384599425,-0.4153043314031084,train
1.77,1.541395994321471,-0.4110981121299134,-0.4110981121299134,-0.4101348845491508,train
1.78,1.537264587832957,-0.4151752030030606,-0.4151752030030606,-0.4053455177336589,train
1.79,1.53309264374358,-0.4192062452740453,-0.4192062452740453,-0.4009230081183157,train
1.8,1.528880604391755,-0.4231948440735998,-0.4231948440735998,-0.3968547923828287,train
1.81,1.52462887671804,-0.4271444822735418,-0.4271444822735418,-0.393128942325973,train
1.82,1.520337833381112,-0.4310585263584515,-0.4310585263584515,-0.3897341432730084,train
1.83,1.516007813971242,-0.4349402328315686,-0.4349402328315686,-0.3866596709142691,train
1.84,1.511639125999108,-0.438792753624605,-0.438792753624605,-0.3838953712019921,train
1.85,1.507232045996182,-0.4426191420887145,-0.4426191420887145,-0.38143163864226,train
1.86,1.502786820389338,-0.4464223579782104,-0.4464223579782104,-0.3792593977064653,train
1.87,1.498303666496756,-0.4502052730766469,-0.4502052730766469,-0.3773700825594966,train
1.88,1.49378277329377,-0.4539706757500032,-0.4539706757500032,-0.3757556200920766,train
1.89,1.489224302313512,-0.4577212762723709,-0.4577212762723709,-0.3744084110025332,train
1.9,1.484628388313984,-0.4614597109633714,-0.4614597109633714,-0.3733213144695857,train
1.91,1.47999514007954,-0.465188547213528,-0.465188547213528,-0.3724876306652805,train
1.92,1.475324641018831,-0.4689102873420419,-0.4689102873420419,-0.3719010867380681,train
1.93,1.470616949837833,-0.4726273731483807,-0.4726273731483807,-0.3715558212707784,train
1.94,1.465872101116907,-0.4763421897990045,-0.4763421897990045,-0.3714463708014906,train
1.95,1.461090105824703,-0.4800570696326322,-0.4800570696326322,-0.3715676569334829,train
1.96,1.456270951895776,-0.4837742963365665,-0.4837742963365665,-0.3719149728060049,train
1.97,1.451414604612275,-0.4874961080057721,-0.4874961080057721,-0.372483972788034,train
1.98,1.446521007120752,-0.491224701341442,-0.491224701341442,-0.3732706596740174,train
1.99,1.441590080786507,-0.4949622346438092,-0.4949622346438092,-0.3742713752262725,train
2,1.43662172554583,-0.498710831117704,-0.498710831117704,-0.3754827903276117,train
2.01,1.431615820305605,-0.5024725826773234,-0.5024725826773234,-0.3769018943400528,train
2.02,1.426572223168701,-0.5062495523480784,-0.5062495523480784,-0.3785259881397014,train
2.03,1.421490771734067,-0.510043777664984,-0.510043777664984,-0.3803526752034578,train
2.04,1.416371283371726,-0.5138572740876515,-0.5138572740876515,-0.3823798531193638,train
2.05,1.411213555368422,-0.5176920370930143,-0.5176920370930143,-0.3846057083953283,train
2.06,1.406017365141068,-0.5215500453034425,-0.5215500453034425,-0.3870287093308735,train
2.07,1.400782470420551,-0.5254332641011693,-0.5254332641011693,-0.3896475984148657,train
2.08,1.395508609312279,-0.5293436472356114,-0.5293436472356114,-0.3924613892705184,train
2.09,1.390195500440242,-0.5332831393432648,-0.5332831393432648,-0.3954693618997709,train
2.1,1.384842843023384,-0.537253679722016,-0.537253679722016,-0.3986710560878208,train
2.11,1.379450316899092,-0.5412572051846389,-0.5412572051846389,-0.402066267140671,train
2.12,1.374017582525334,-0.5452956505260704,-0.5452956505260704,-0.4056550463156672,train
2.13,1.36854428102808,-0.5493709524697877,-0.5493709524697877,-0.4094376950784833,train
2.14,1.363030034152791,-0.5534850523121835,-0.5534850523121835,-0.4134147624060742,train
2.15,1.357474444169798,-0.5576398983502726,-0.5576398983502726,-0.4175870429449779,train
2.16,1.351877093832154,-0.5618374475041151,-0.5618374475041151,-0.4219555767605865,train
2.17,1.346237546311047,-0.5660796682684843,-0.5660796682684843,-0.4265216471914655,train
2.18,1.34055534496673,-0.5703685438181256,-0.5703685438181256,-0.4312867792628978,train
2.19,1.334830013254508,-0.5747060733577249,-0.5747060733577249,-0.4362527410734152,train
2.2,1.329061054585239,-0.5790942748058706,-0.5790942748058706,-0.4414215434110389,train
2.21,1.323247952066496,-0.583535187732876,-0.583535187732876,-0.4467954396668881,train
2.22,1.317390168256402,-0.58803087554813,-0.58803087554813,-0.4523769273119518,train
2.23,1.311487144997881,-0.5925834274638522,-0.5925834274638522,-0.4581687498737494,train
2.24,1.305538303109649,-0.5971949615284945,-0.5971949615284945,-0.4641738980105004,train
2.25,1.299543042009262,-0.6018676272499311,-0.6018676272499311,-0.4703956118041903,train
2.26,1.293500739505249,-0.60660360736476,-0.60660360736476,-0.4768373842785048,train
2.27,1.287410751425787,-0.6114051208756059,-0.6114051208756059,-0.4835029638658508,train
2.28,1.281272411133074,-0.616274425949886,-0.616274425949886,-0.4903963578106678,train
2.29,1.275085029259422,-0.6212138217168484,-0.6212138217168484,-0.4975218369623584,train
2.3,1.268847893261553,-0.6262256513572181,-0.6262256513572181,-0.5048839396537201,train
2.31,1.262560266837543,-0.6313123052106658,-0.6313123052106658,-0.5124874763780385,train
2.32,1.256221389599724,-0.6364762226915223,-0.6364762226915223,-0.5203375358092468,train
2.33,1.249830476543423,-0.6417198954993953,-0.6417198954993953,-0.5284394900970475,train
2.34,1.243386717368578,-0.6470458709325125,-0.6470458709325125,-0.5367990009107113,train
2.35,1.236889276086553,-0.6524567539631773,-0.6524567539631773,-0.5454220267171661,train
2.36,1.230337290390533,-0.6579552106425985,-0.6579552106425985,-0.5543148295169016,train
2.37,1.223729870881168,-0.6635439716368061,-0.6635439716368061,-0.5634839823324229,train
2.38,1.217066100604735,-0.6692258344915294,-0.6692258344915294,-0.5729363777981114,train
2.39,1.21034503430826,-0.6750036673147494,-0.6750036673147494,-0.58267923638075,train
2.4,1.203565697571847,-0.6808804125412239,-0.6808804125412239,-0.5927201153953734,train
2.41,1.196727086271757,-0.686859089426895,-0.686859089426895,-0.6030669189631752,train
2.42,1.189828165698549,-0.6929427981049416,-0.6929427981049416,-0.6137279077808273,train
2.43,1.182867869605928,-0.6991347235585454,-0.6991347235585454,-0.6247117097459598,train
2.44,1.175845099584144,-0.7054381384113676,-0.7054381384113676,-0.6360273313362668,train
2.45,1.168758724016856,-0.7118564074577904,-0.7118564074577904,-0.6476841690123798,train
2.46,1.161607577064293,-0.7183929917942328,-0.7183929917942328,-0.6596920215153756,train
2.47,1.15439045792024,-0.7250514520115448,-0.7250514520115448,-0.6720611027198147,train
2.48,1.147106129585928,-0.7318354532872802,-0.7318354532872802,-0.6848020547688454,train
2.49,1.139753317810039,-0.738748769607814,-0.738748769607814,-0.6979259620614955,train
2.5,1.132330710188207,-0.7457952875139926,-0.7457952875139926,-0.711444365639085,train
2.51,1.124836954742234,-0.7529790118044138,-0.7529790118044138,-0.7253692781439427,train
2.52,1.117270658835874,-0.7603040697921154,-0.7603040697921154,-0.7397131994478949,train
2.53,1.109630388063841,-0.7677747157890746,-0.7677747157890746,-0.7544891326431751,train
2.54,1.101914664642242,-0.7753953374039552,-0.7753953374039552,-0.7697106008662791,train
2.55,1.094121966299972,-0.7831704598434132,-0.7831704598434132,-0.7853916644474022,train
2.56,1.086250724905732,-0.7911047513036968,-0.7911047513036968,-0.8015469385723122,train
2.57,1.078299324695047,-0.799203029774692,-0.799203029774692,-0.8181916119013573,train
2.58,1.070266101094401,-0.8074702675445711,-0.8074702675445711,-0.8353414650766906,train
2.59,1.062149339069791,-0.815911597525761,-0.815911597525761,-0.8530128900376279,train
2.6,1.053947271205485,-0.824532320515479,-0.824532320515479,-0.8712229102217417,train
2.61,1.045658076423469,-0.8333379100183284,-0.8333379100183284,-0.8899892001752241,train
2.62,1.037279877980301,-0.8423340197496546,-0.8423340197496546,-0.909330106461508,train
2.63,1.028810741509486,-0.8515264909256802,-0.8515264909256802,-0.9292646688760418,train
2.64,1.020248673511666,-0.860921357823058,-0.860921357823058,-0.9498126409071075,train
2.65,1.011591618965345,-0.870524856549741,-0.870524856549741,-0.9709945119754246,train
2.66,1.002837459455786,-0.8803434318877069,-0.8803434318877069,-0.9928315286750813,train
2.67,0.9939840112324786,-0.8903837442648975,-0.8903837442648975,-1.015345715897451,train
2.68,0.9850290225534738,-0.9006526793108733,-0.9006526793108733,-1.038559899481427,train
2.69,0.9759701718340503,-0.9111573544410223,-0.9111573544410223,-1.062497726475155,train
2.7,0.9668050651819092,-0.9219051274701739,-0.9219051274701739,-1.087183686303704,train
2.71,0.9575312336350348,-0.9329036063174684,-0.9329036063174684,-1.112643132182993,train
2.72,0.9481461311605014,-0.9441606558343411,-0.9441606558343411,-1.138902299282941,train
2.73,0.9386471315639244,-0.9556844083079085,-0.9556844083079085,-1.165988324947878,train
2.74,0.9290315259620723,-0.967483272027401,-0.967483272027401,-1.193929265821206,train
2.75,0.9192965201519805,-0.9795659398521308,-0.9795659398521308,-1.222754113358188,train
2.76,0.909439231242486,-0.9919414002765796,-0.9919414002765796,-1.252492809880093,train
2.77,0.89945668520949,-1.004618945195325,-1.004618945195325,-1.283176258869153,train
2.78,0.8893458134229263,-1.017608180715309,-1.017608180715309,-1.314836335953658,train
2.79,0.8791034495439415,-1.0309190367973,-1.0309190367973,-1.347505895318583,train
2.8,0.8687263264556697,-1.044561776219854,-1.044561776219854,-1.381218771820262,train
2.81,0.8582110724313723,-1.05854700586961,-1.05854700586961,-1.416009781722996,train
2.82,0.8475542082050316,-1.07288568485697,-1.07288568485697,-1.45191471453312,train
2.83,0.8367521428878606,-1.087589135584424,-1.087589135584424,-1.488970323493606,train
2.84,0.8258011706332646,-1.102669052509868,-1.102669052509868,-1.52721430636574,train
2.85,0.8146974667467213,-1.118137511566203,-1.118137511566203,-1.566685280480369,train
2.86,0.8034370837401041,-1.134006979689516,-1.134006979689516,-1.607422749589033,train
2.87,0.7920159476186985,-1.150290322602125,-1.150290322602125,-1.649467059372314,train
2.88,0.7804298535034145,-1.16700081404186,-1.16700081404186,-1.692859344906283,train
2.89,0.768674461929872,-1.184152142205611,-1.184152142205611,-1.737641462217431,train
2.9,0.7567452942170596,-1.201758417644929,-1.201758417644929,-1.783855909743596,train
2.91,0.7446377286735248,-1.219834178268613,-1.219834178268613,-1.831545730058954,train
2.92,0.7323469958479992,-1.23839439502347,-1.23839439502347,-1.880754397571881,train
2.93,0.7198681746100796,-1.257454474934414,-1.257454474934414,-1.931525682711208,train
2.94,0.7071961873692489,-1.277030263768614,-1.277030263768614,-1.983903496749109,train
2.95,0.6943257960703326,-1.297138046223324,-1.297138046223324,-2.03793170861158,train
2.96,0.6812515974400905,-1.317794544708346,-1.317794544708346,-2.093653935952212,train
2.97,0.6679680189818438,-1.339016915484378,-1.339016915484378,-2.151113302409435,train
2.98,0.6544693143239574,-1.360822742522362,-1.360822742522362,-2.21035216179691,train
2.99,0.640749559313959,-1.383230028066563,-1.383230028066563,-2.271411780995082,train
3,0.6268026475866221,-1.40625718030016,-1.40625718030016,-2.334331981423653,train
3.01,0.61262228686696,-1.429922996435084,-1.429922996435084,-2.39915072974016,train
3.02,0.5982019949341735,-1.454246642563189,-1.454246642563189,-2.465903677566042,train
3.03,0.5835350962484553,-1.479247627053073,-1.479247627053073,-2.534623638888041,train
3.04,0.5686147185654926,-1.504945770472035,-1.504945770472035,-2.605340005294531,train
3.05,0.553433790016282,-1.531361166749661,-1.531361166749661,-2.678078085428244,train
3.06,0.5379850366636355,-1.558514140093174,-1.558514140093174,-2.752858368491272,train
3.07,0.5222609802994136,-1.586425191747151,-1.586425191747151,-2.829695698085966,train
3.08,0.5062539371770065,-1.615114939253464,-1.615114939253464,-2.908598351450193,train
3.09,0.4899560169838559,-1.644604046484287,-1.644604046484287,-2.989567016374485,train
3.1,0.4733591229350813,-1.67491314058897,-1.67491314058897,-3.072593650550651,train
3.11,0.4564549525346009,-1.706062720464004,-1.706062720464004,-3.157660223662541,train
3.12,0.4392349993216523,-1.738073048396931,-1.738073048396931,-3.244737321072448,train
3.13,0.4216905559986309,-1.770964029016681,-1.770964029016681,-3.333782606547637,train
3.14,0.4038127184686575,-1.804755073114506,-1.804755073114506,-3.42473913369622,train
3.15,0.3855923916884283,-1.839464939983669,-1.839464939983669,-3.517533486196358,train
3.16,0.3670202970355281,-1.875111564672169,-1.875111564672169,-3.612073750852152,train
3.17,0.3480869813509219,-1.911711861971001,-1.911711861971001,-3.708247303375346,train
3.18,0.3287828284630721,-1.949281505442399,-1.949281505442399,-3.805918396870846,train
3.19,0.3090980726056832,-1.987834686428833,-1.987834686428833,-3.904925559005176,train
3.2,0.2890228145797209,-2.027383840611721,-2.027383840611721,-4.005078772668917,train
3.21,0.2685470410183355,-2.0679393470924,-2.0679393470924,-4.106156448717456,train
3.22,0.2476606462025812,-2.109509200514478,-2.109509200514478,-4.207902196626495,train
3.23,0.2263534579915201,-2.152098640916263,-2.152098640916263,-4.31002137020011,train
3.24,0.2046152674284669,-2.195709755479973,-2.195709755479973,-4.412177427495795,train
3.25,0.1824358618456546,-2.240341043908532,-2.240341043908532,-4.513988108121119,train
3.26,0.1598050640084601,-2.285986932768628,-2.285986932768628,-4.615021422375576,train
3.27,0.1367127745205095,-2.332637267637331,-2.332637267637331,-4.714791543250567,train
3.28,0.1131490208768955,-2.38027674704424,-2.38027674704424,-4.812754572341192,train
3.29,0.08910401184787037,-2.428884322402272,-2.428884322402272,-4.908304281405517,train
3.3,0.06456819812202666,-2.478432553478703,-2.478432553478703,-5.000767875656918,train
3.31,0.03953233947344297,-2.528886922692742,-2.528886922692742,-5.08940186623334,train
3.32,0.01398757933761507,-2.580205107116772,-2.580205107116772,-5.173388147053024,train
3.33,-0.0120744734489022,-2.632336214605558,-2.632336214605558,-5.251830403853467,train
3.34,-0.03866165496032879,-2.685219985595245,-2.685219985595245,-5.323750993054718,train
3.35,-0.06578114841704824,-2.738785966849785,-2.738785966849785,-5.388088457923529,train
3.36,-0.09343937800967403,-2.792952664173608,-2.792952664173608,-5.443695872519124,train
3.37,-0.1216418942003705,-2.847626683667971,-2.847626683667971,-5.489340230453931,train
3.38,-0.1503932504356642,-2.902701873198553,-2.902701873198553,-5.523703120619846,train
3.39,-0.1796968713230143,-2.958058478073767,-2.958058478073767,-5.545382955925223,train
3.4,-0.2095549125046689,-3.013562327965245,-3.013562327965245,-5.55289904319175,train
3.41,-0.2399681126394942,-3.069064075005691,-3.069064075005691,-5.544697799468431,train
3.42,-0.2709356381166363,-3.124398506099481,-3.124398506099481,-5.519161430738778,train
3.43,-0.302454921371347,-3.179383955660302,-3.179383955660302,-5.474619390787539,train
3.44,-0.3345214939513933,-3.233821848130392,-3.233821848130392,-5.409362928054191,train
3.45,-0.3671288157914305,-3.287496402604045,-3.287496402604045,-5.321663003603831,train
3.46,-0.4002681024896945,-3.340174534506942,-3.340174534506942,-5.209791820731581,train
3.47,-0.4339281527419988,-3.391605991374381,-3.391605991374381,-5.072048143066461,train
3.48,-0.4680951784636991,-3.441523761114243,-3.441523761114243,-4.906786490559247,train
3.49,-0.5027526405080615,-3.489644791643983,-3.489644791643983,-4.712450189448541,train
3.5,-0.5378810932919647,-3.535671060234487,-3.535671060234487,-4.487608111573578,train
3.51,-0.5734580420497862,-3.579291026117756,-3.579291026117756,-4.230994766058846,train
3.52,-0.6094578165747142,-3.62018150050931,-3.62018150050931,-3.941553221237903,train
3.53,-0.6458514660307054,-3.658009953198805,-3.658009953198805,-3.618480102999327,train
3.54,-0.6826066788980796,-3.692437280055676,-3.692437280055676,-3.26127171057175,train
3.55,-0.7196877329957668,-3.723121032203591,-3.723121032203591,-2.869770029745827,train
3.56,-0.7570554800801828,-3.749719094944448,-3.749719094944448,-2.444207202327305,train
3.57,-0.7946673693757232,-3.771893798806123,-3.771893798806123,-1.985246815884382,train
3.58,-0.8324775142596239,-3.789316421695878,-3.789316421695878,-1.494020201331302,train
3.59,-0.8704368056335375,-3.801672019287911,-3.801672019287911,-0.9721558201255709,train
3.6,-0.908493074940415,-3.808664507281778,-3.808664507281778,-0.4217997990981583,train
3.61,-0.9465913088591862,-3.810021896762291,-3.810021896762291,0.1543742636490792,train
3.62,-0.9846739166416633,-3.805501566781909,-3.805501566781909,0.7531679193401324,train
3.63,-1.022681049834458,-3.794895442799374,-3.794895442799374,1.370874316742382,train
3.64,-1.060550972679791,-3.778034936732038,-3.778034936732038,2.003309461544602,train
3.65,-1.098220480132644,-3.754795498647804,-3.754795498647804,2.645858744092735,train
3.66,-1.135625358820027,-3.725100627207264,-3.725100627207264,3.293538570329591,train
3.67,-1.17270088477176,-3.688925191393308,-3.688925191393308,3.941072244334894,train
3.68,-1.209382350348854,-3.646297928340347,-3.646297928340347,4.582978537820602,train
3.69,-1.245605611532935,-3.597303001201992,-3.597303001201992,5.213670686298467,train
3.7,-1.281307645706267,-3.54208052679655,-3.54208052679655,5.827562922118921,train
3.71,-1.316427109302905,-3.480826014299971,-3.480826014299971,6.419181139166964,train
3.72,-1.350904884298054,-3.41378869219295,-3.41378869219295,6.983273925918255,train
3.73,-1.384684602465613,-3.341268739256927,-3.341268739256927,7.514920036735106,train
3.74,-1.417713136660764,-3.263613475013731,-3.263613475013731,8.009628416500568,train
3.75,-1.449941049171992,-3.181212602562855,-3.181212602562855,8.463427156255239,train
3.76,-1.481322988302503,-3.094492630233106,-3.094492630233106,8.872938222038023,train
3.77,-1.511818025664673,-3.003910628573143,-3.003910628573143,9.235435441259952,train
3.78,-1.541389928501092,-2.909947496989971,-2.909947496989971,9.548883998516846,train
3.79,-1.57000736306965,-2.813100933101718,-2.813100933101718,9.811960555180981,train
3.8,-1.59764402669528,-2.713878304754182,-2.713878304754182,10.02405398592474,train
3.81,-1.624278709385029,-2.612789593649254,-2.612789593649254,10.1852475082241,train
3.82,-1.649895285550972,-2.510340614464,-2.510340614464,10.29628382246532,train
3.83,-1.674482640261489,-2.407026660904123,-2.407026660904123,10.35851545680435,train
3.84,-1.698034534489104,-2.303326705622903,-2.303326705622903,10.37384293493612,train
3.85,-1.720549415642399,-2.199698268851226,-2.199698268851226,10.3446437376957,train
3.86,-1.742030180467602,-2.09657303107365,-2.09657303107365,10.27369511313697,train
3.87,-1.762483897993394,-1.994353235605574,-1.994353235605574,10.1640937421249,train
3.88,-1.78192150053067,-1.893408898381609,-1.893408898381609,10.01917507835094,train
3.89,-1.800357450779408,-1.794075815394333,-1.794075815394333,9.842434877557375,train
3.9,-1.817809392874929,-1.69665433484846,-1.69665433484846,9.637455045970734,train
3.91,-1.834297794771445,-1.601408841930387,-1.601408841930387,9.407835506095092,train
3.92,-1.849845588760341,-1.508567889404058,-1.508567889404058,9.157133330059505,train
3.93,-1.864477816200713,-1.41832489698333,-1.41832489698333,8.888809953266195,train
3.94,-1.878221281741939,-1.330839336338786,-1.330839336338786,8.606186875437611,train
3.95,-1.891104221475864,-1.246238316301939,-1.246238316301939,8.312409898019249,train
3.96,-1.903155988577895,-1.164618484151484,-1.164618484151484,8.010421647678807,train
3.97,-1.914406759073384,-1.086048162319454,-1.086048162319454,7.70294189524354,train
3.98,-1.924887260398033,-1.01056964354116,-1.01056964354116,7.392454999310087,train
3.99,-1.93462852249041,-0.938201583330282,-0.938201583330282,7.08120371055821,train
4,-1.943661653816395,-0.8689414225449013,-0.8689414225449013,6.771188463899886,train
4.01,-1.952017641210174,-0.8027677946593766,-0.8027677946593766,6.464171305813061,train
4.02,-1.959727173631171,-0.7396428738318358,-0.7396428738318358,6.16168359871849,train
4.03,-1.966820488943292,-0.6795146304090092,-0.6795146304090092,5.865036693924623,train
4.04,-1.973327242631724,-0.6223189683675051,-0.6223189683675051,5.575334830262486,train
4.05,-1.979276397283007,-0.5679817253417219,-0.5679817253417219,5.293489587942711,train
4.06,-1.984696131325469,-0.5164205221626658,-0.5164205221626658,5.020235309530117,train
4.07,-1.989613765403538,-0.4675464564396129,-0.4675464564396129,4.756144998681077,train
4.08,-1.994055705003296,-0.4212656358358165,-0.4212656358358165,4.501646272868846,train
4.09,-1.998047397510715,-0.377480553289777,-0.377480553289777,4.257037039912651,train
4.1,-2.001613302336908,-0.3360913078242347,-0.3360913078242347,4.022500633940495,train
4.11,-2.004776872427013,-0.2969966777079666,-0.2969966777079666,3.798120214643503,train
