temperature_c,curve,soc,voltage,source_file,capacity_ah
-5,charge,0.26,3.3066469857891665,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.27,3.310167074203491,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.28,3.3140528202056885,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.29000000000000004,3.317889756467226,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.30000000000000004,3.321276402011606,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.31,3.323579687525655,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.32,3.3244147300720215,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.33,3.3249003887176514,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.34,3.3250684530404087,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.35000000000000003,3.3251518770245414,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.36000000000000004,3.3253860473632812,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.37000000000000005,3.325547933578491,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.38,3.325709819793701,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.39,3.325871706008911,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.4,3.32619571685791,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.41000000000000003,3.32646983858842,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.42000000000000004,3.32668137550354,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.43000000000000005,3.32700514793396,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.44,3.3274256537369507,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.45,3.327495599780237,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.46,3.3281383514404297,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.47000000000000003,3.32832547283701,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.48000000000000004,3.3287861347198486,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.49000000000000005,3.3291099071502686,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.5,3.3297424852121673,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.51,3.3300812244415283,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.52,3.3305671215057373,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.53,3.3308908939361572,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.54,3.3315078540381453,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.55,3.332024097442627,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.56,3.332671880722046,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.5700000000000001,3.333233163486281,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.5800000000000001,3.3339669704437256,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.5900000000000001,3.3347764015197754,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.6,3.3354327738317773,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.61,3.3364185349549036,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.62,3.337528944015503,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.63,3.3387139914327912,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.64,3.3401193618774414,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.65,3.3418437821297964,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.66,3.343519449234009,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.67,3.3455980240518706,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.68,3.347890853881836,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.6900000000000001,3.3506431579589844,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.7000000000000001,3.3537192344665527,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.7100000000000001,3.3571708838132723,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.7200000000000001,3.3611932712894443,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.73,3.3652143478393555,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.74,3.3691000938415527,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.75,3.3717732422420115,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.76,3.37347149848938,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.77,3.374478402044392,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.78,3.3752524852752686,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.79,3.3760619163513184,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.8,3.3767096996307373,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.81,3.377519130706787,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.8200000000000001,3.378490686416626,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.8300000000000001,3.3796238899230957,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.8400000000000001,3.3807573318481445,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.8500000000000001,3.3820890158885346,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.86,3.383557551288733,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.87,3.3852906227111816,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.88,3.3873953819274902,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.89,3.389830587153773,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.9,3.3928221954494204,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.91,3.3961196807121548,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.92,3.4000293202916057,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.93,3.4052310584071646,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.9400000000000001,3.411894638323069,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.9500000000000001,3.4205856323242188,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.9600000000000001,3.4325664043426514,OCVdata/A002_OCV_N05.mat,2.451323261846564
