model,split,record,filename,temperature_c,amplitude_token,n_score,init_method,s0,soc_min,soc_max,r0_min_ohm,r0_max_ohm,r0_negative_fraction,stable_fraction,rmse_mv,mae_mv,max_abs_mv,bias_mv,nrmse
BATT4a_R0_slot_STLSQ_t0.001,validation_temperature,A002_05_-15C,DYNdata/A002_DYN/A002_DYN_05_N15.mat,-15,5,37360,prefix_output_error,0.98,0.10180357360222536,0.98,0.10531032306523294,0.2044966566300581,0.0,1.0,83.44714021066177,55.78539713824578,412.30638950483245,7.8568665573699255,0.4503121060208626
BATT4a_R0_slot_STLSQ_t0.001,train,A002_05_-25C,DYNdata/A002_DYN/A002_DYN_05_N25.mat,-25,5,39005,training_fit,0.8741834513412813,0.021915419375427514,0.8741834513412813,0.16536812300103598,0.29103118481477036,0.0,1.0,94.4245486535922,77.58596144911819,362.1736120785175,9.579297952655894,0.26856005516882636
BATT4a_R0_slot_STLSQ_t0.001,validation_temperature,A002_05_+35C,DYNdata/A002_DYN/A002_DYN_05_P35.mat,35,5,37360,prefix_output_error,0.98,0.10327855413367737,0.98,-0.044522627775021945,0.026244106669392198,0.5723501070663811,1.0,13.623969037213639,9.568288703435964,241.07267976905166,-5.517158286262986,0.3704227045056408
BATT4a_R0_slot_STLSQ_t0.001,train,A002_10_-5C,DYNdata/A002_DYN/A002_DYN_10_N05.mat,-5,10,37360,training_fit,0.9809658888340442,0.09983536149175176,0.9809658888340442,0.05887388052487662,0.1414249172037704,0.0,1.0,26.82814996801633,17.871899835715467,307.22632183787056,-1.6010683985367573,0.43430273092592897
BATT4a_R0_slot_STLSQ_t0.001,validation_temperature,A002_10_-15C,DYNdata/A002_DYN/A002_DYN_10_N15.mat,-15,10,37360,prefix_output_error,0.98,0.1039873313569255,0.98,0.10532469588804776,0.2042485665438175,0.0,1.0,73.103270271019,50.72963570157778,363.066840038933,-3.3902050191782376,0.4264520122227066
BATT4a_R0_slot_STLSQ_t0.001,train,A002_10_+5C,DYNdata/A002_DYN/A002_DYN_10_P05.mat,5,10,37360,training_fit,0.9853238256733535,0.11093604091068754,0.9853238256733535,0.013712727613893666,0.0907605795923716,0.0,1.0,13.434002190371661,8.634754995069324,245.34403684954543,-1.7074066077929322,0.33325313117773736
BATT4a_R0_slot_STLSQ_t0.001,train,A002_10_+15C,DYNdata/A002_DYN/A002_DYN_10_P15.mat,15,10,37360,training_fit,0.9824508977953745,0.10159869996471482,0.9824508977953745,-0.019453297957997537,0.056151271223194785,0.12168094218415418,1.0,12.851605428882516,7.421383320444143,253.5414695739746,0.07801420792470755,0.3342116810047623
BATT4a_R0_slot_STLSQ_t0.001,train,A002_10_+45C,DYNdata/A002_DYN/A002_DYN_10_P45.mat,45,10,37360,training_fit,0.9893107708541407,0.11112537733885997,0.9893107708541407,-0.0369319478929738,0.0396226349238082,0.4394271948608137,1.0,13.447484587290097,6.505756273019607,297.754693138236,-4.140234752093673,0.3464049865251684
BATT4a_R0_slot_STLSQ_t0.001,train,A002_15_-5C,DYNdata/A002_DYN/A002_DYN_15_N05.mat,-5,15,37360,training_fit,0.9800000088685364,0.10539820213814921,0.9800000088685364,0.04796472407867737,0.14080507810534354,0.0,1.0,30.334861451252046,20.33143848693643,299.3443463761616,0.9993945855890852,0.4709931055288415
BATT4a_R0_slot_STLSQ_t0.001,validation_temperature,A002_15_-15C,DYNdata/A002_DYN/A002_DYN_15_N15.mat,-15,15,37360,prefix_output_error,0.98,0.10636804492140428,0.98,0.09185122355548819,0.20397926843351957,0.0,1.0,75.25372833692066,54.07121958382206,374.72303838879964,-3.5432581864175763,0.4406964277741607
BATT4a_R0_slot_STLSQ_t0.001,validation_temperature,A002_20_-15C,DYNdata/A002_DYN/A002_DYN_20_N15.mat,-15,20,37360,prefix_output_error,0.98,0.10588108887532754,0.98,0.07047814730350967,0.2040350761588107,0.0,1.0,79.25804863269978,57.60913937440873,387.4643301749305,-6.784287458872876,0.45587601453885196
BATT4a_R0_slot_STLSQ_t0.001,train,A002_20_+25C,DYNdata/A002_DYN/A002_DYN_20_P25.mat,25,20,37360,training_fit,0.9878292492420055,0.11037101486637513,0.9878292492420055,-0.039325188067810435,0.04363496675679693,0.49826017130620986,1.0,16.64736551734886,10.89084365437083,224.39885139465332,-2.5578622345771027,0.44145083232843035
BATT4a_R0_slot_STLSQ_t0.001,test_high_amplitude,A002_50_+25C,DYNdata/A002_DYN/A002_DYN_50_P25.mat,25,50,39460,prefix_output_error,0.98,0.15983632560968197,0.98,-0.0388244538900704,0.35871844421119226,0.5393056259503295,1.0,281.1028184877777,58.86084974829603,3515.4658716599074,-38.80972388072232,6.236986075179797
BATT4a_R0_slot_STLSQ_t0.001,test_cell_transfer,A003_25_+25C,DYNdata/A002_DYN/A003_DYN_25_P25.mat,25,25,47086,prefix_output_error,0.98,0.2143915247127619,0.98,-0.0388244538900704,0.08753153629602191,0.4965594868963174,1.0,436.8409390673976,245.23039631123507,1308.5069854327228,231.57265108568436,1.096229466399215
BATT4a_R0_slot_STLSQ_t0.002,validation_temperature,A002_05_-15C,DYNdata/A002_DYN/A002_DYN_05_N15.mat,-15,5,37360,prefix_output_error,0.98,0.10180357360222536,0.98,0.105310245402909,0.20449621437364207,0.0,1.0,83.44714741131911,55.78539604679037,412.30625516289666,7.856884294910755,0.45031214487831367
BATT4a_R0_slot_STLSQ_t0.002,train,A002_05_-25C,DYNdata/A002_DYN/A002_DYN_05_N25.mat,-25,5,39005,training_fit,0.8741834450726863,0.021915413106832538,0.8741834450726863,0.16536790180772845,0.2910307507107689,0.0,1.0,94.42455547335203,77.58597437007302,362.1729422040447,9.579316600365614,0.2685600745654251
BATT4a_R0_slot_STLSQ_t0.002,validation_temperature,A002_05_+35C,DYNdata/A002_DYN/A002_DYN_05_P35.mat,35,5,37360,prefix_output_error,0.98,0.10327855413367737,0.98,-0.044523252253095835,0.026242640584080656,0.5723768736616702,1.0,13.624000699070274,9.568311273643069,241.07267976905166,-5.517056298472695,0.3704235653612793
BATT4a_R0_slot_STLSQ_t0.002,train,A002_10_-5C,DYNdata/A002_DYN/A002_DYN_10_N05.mat,-5,10,37360,training_fit,0.9811854787333724,0.1000549513910799,0.9811854787333724,0.05887563484141262,0.14140013617962133,0.0,1.0,26.839903572308593,17.86456909143329,307.2359262660056,-1.5434187701565893,0.4344930020571266
BATT4a_R0_slot_STLSQ_t0.002,validation_temperature,A002_10_-15C,DYNdata/A002_DYN/A002_DYN_10_N15.mat,-15,10,37360,prefix_output_error,0.98,0.1039873313569255,0.98,0.10532461865533396,0.20424812583547342,0.0,1.0,73.10327537077036,50.729637413705625,363.06670632587725,-3.3901873682705603,0.4264520419723912
BATT4a_R0_slot_STLSQ_t0.002,train,A002_10_+5C,DYNdata/A002_DYN/A002_DYN_10_P05.mat,5,10,37360,training_fit,0.9853237578672829,0.11093597310461689,0.9853237578672829,0.013712596473921562,0.09075989033473897,0.0,1.0,13.433977133354068,8.634744243564914,245.34403684954543,-1.7074009393026064,0.3332525095960633
BATT4a_R0_slot_STLSQ_t0.002,train,A002_10_+15C,DYNdata/A002_DYN/A002_DYN_10_P15.mat,15,10,37360,training_fit,0.9824508243893495,0.10159862655868979,0.9824508243893495,-0.019453542720934316,0.05615036866957868,0.12168094218415418,1.0,12.851583422530036,7.421383979148741,253.5414695739746,0.07803664356801684,0.3342111087198368
BATT4a_R0_slot_STLSQ_t0.002,train,A002_10_+45C,DYNdata/A002_DYN/A002_DYN_10_P45.mat,45,10,37360,training_fit,0.989310584054415,0.11112519053913428,0.989310584054415,-0.03693281466398449,0.03962256386087684,0.43945396145610277,1.0,13.447450735846708,6.505760757234569,297.75451211920154,-4.140122402522925,0.34640411451756614
BATT4a_R0_slot_STLSQ_t0.002,train,A002_15_-5C,DYNdata/A002_DYN/A002_DYN_15_N05.mat,-5,15,37360,training_fit,0.9800000073301078,0.1053982005997206,0.9800000073301078,0.04796472394192282,0.14080453222719752,0.0,1.0,30.33486257558066,20.33144023116627,299.3443063434995,0.999404863465119,0.47099312298568824
BATT4a_R0_slot_STLSQ_t0.002,validation_temperature,A002_15_-15C,DYNdata/A002_DYN/A002_DYN_15_N15.mat,-15,15,37360,prefix_output_error,0.98,0.10636804492140428,0.98,0.09185112852725001,0.2039788294037308,0.0,1.0,75.25372562421772,54.071218217525214,374.72291780616996,-3.543237199198645,0.44069641188819036
BATT4a_R0_slot_STLSQ_t0.002,validation_temperature,A002_20_-15C,DYNdata/A002_DYN/A002_DYN_20_N15.mat,-15,20,37360,prefix_output_error,0.98,0.10588108887532754,0.98,0.07047776299506488,0.20403463678132694,0.0,1.0,79.25802324150722,57.60912072854825,387.46422966942174,-6.7842440675869335,0.4558758684939282
BATT4a_R0_slot_STLSQ_t0.002,train,A002_20_+25C,DYNdata/A002_DYN/A002_DYN_20_P25.mat,25,20,37360,training_fit,0.9878291457257364,0.11037091135010602,0.9878291457257364,-0.039325589933506905,0.043634801668150036,0.49826017130620986,1.0,16.64738117009093,10.890874392233643,224.39885139465332,-2.5578505938456946,0.44145124740407754
BATT4a_R0_slot_STLSQ_t0.002,test_high_amplitude,A002_50_+25C,DYNdata/A002_DYN/A002_DYN_50_P25.mat,25,50,39460,prefix_output_error,0.98,0.15983632560968197,0.98,-0.03882486694038245,0.35871288679549396,0.5393056259503295,1.0,281.0977626500014,58.86001217861817,3515.409851162516,-38.80902153109287,6.236873898468164
BATT4a_R0_slot_STLSQ_t0.002,test_cell_transfer,A003_25_+25C,DYNdata/A002_DYN/A003_DYN_25_P25.mat,25,25,47086,prefix_output_error,0.98,0.2143915247127619,0.98,-0.03882486694038245,0.08753091482922491,0.4965594868963174,1.0,436.84093773562,245.23039662151592,1308.5074893662675,231.57268936902045,1.0962294630571887
BATT4a_R0_slot_STLSQ_t0.005,validation_temperature,A002_05_-15C,DYNdata/A002_DYN/A002_DYN_05_N15.mat,-15,5,37360,prefix_output_error,0.98,0.10180357360222536,0.98,0.10531378447109252,0.20443819433628985,0.0,1.0,83.44781839662353,55.7844673835384,412.2724970640128,7.860695137019802,0.45031576576699583
BATT4a_R0_slot_STLSQ_t0.005,train,A002_05_-25C,DYNdata/A002_DYN/A002_DYN_05_N25.mat,-25,5,39005,training_fit,0.8741817080446772,0.02191367607882344,0.8741817080446772,0.16537078024690535,0.2909493404835914,0.0,1.0,94.42553420838611,77.58730830833899,362.17663495768136,9.581549863848547,0.26856285826032744
BATT4a_R0_slot_STLSQ_t0.005,validation_temperature,A002_05_+35C,DYNdata/A002_DYN/A002_DYN_05_P35.mat,35,5,37360,prefix_output_error,0.98,0.10327855413367737,0.98,-0.0445422160263908,0.02624597461769601,0.5722162740899358,1.0,13.62272304829955,9.567546655699504,241.07267976905166,-5.5180242160005655,0.3703888272572354
BATT4a_R0_slot_STLSQ_t0.005,train,A002_10_-5C,DYNdata/A002_DYN/A002_DYN_10_N05.mat,-5,10,37360,training_fit,0.9809350074094155,0.09980448006712306,0.9809350074094155,0.058877105204099486,0.14138286749736262,0.0,1.0,26.824673952169142,17.871221188364544,307.21335772111223,-1.6065615504877802,0.43424646006204254
BATT4a_R0_slot_STLSQ_t0.005,validation_temperature,A002_10_-15C,DYNdata/A002_DYN/A002_DYN_10_N15.mat,-15,10,37360,prefix_output_error,0.98,0.1039873313569255,0.98,0.10532813168950411,0.2041903348759585,0.0,1.0,73.10315909084353,50.727979807025264,363.03388664164606,-3.3864032414444507,0.42645136364694014
BATT4a_R0_slot_STLSQ_t0.005,train,A002_10_+5C,DYNdata/A002_DYN/A002_DYN_10_P05.mat,5,10,37360,training_fit,0.9853199396277479,0.1109321548650819,0.9853199396277479,0.01368471052145262,0.09072913111771241,0.0,1.0,13.432883986509335,8.634171552220144,245.34403684954543,-1.7066595025175766,0.3332253922408864
BATT4a_R0_slot_STLSQ_t0.005,train,A002_10_+15C,DYNdata/A002_DYN/A002_DYN_10_P15.mat,15,10,37360,training_fit,0.9824491682047821,0.10159697037412241,0.9824491682047821,-0.0194779357451665,0.056130845422548724,0.1217880085653105,1.0,12.851455284702846,7.421320216027936,253.5414695739746,0.07831616589741182,0.3342077764389897
BATT4a_R0_slot_STLSQ_t0.005,train,A002_10_+45C,DYNdata/A002_DYN/A002_DYN_10_P45.mat,45,10,37360,training_fit,0.9893106856512562,0.11112529213597555,0.9893106856512562,-0.03695098437763364,0.03959977694695377,0.4393201284796574,1.0,13.445095229041367,6.505490900054775,297.6982378631741,-4.141625017184408,0.3463434370505003
BATT4a_R0_slot_STLSQ_t0.005,train,A002_15_-5C,DYNdata/A002_DYN/A002_DYN_15_N05.mat,-5,15,37360,training_fit,0.9800000231490217,0.10539821641863445,0.9800000231490217,0.04794579752599762,0.14076015605731262,0.0,1.0,30.332981600506113,20.32999603069977,299.33276677147535,1.001198758500023,0.4709639180956904
BATT4a_R0_slot_STLSQ_t0.005,validation_temperature,A002_15_-15C,DYNdata/A002_DYN/A002_DYN_15_N15.mat,-15,15,37360,prefix_output_error,0.98,0.10636804492140428,0.98,0.0918315746205066,0.20392128633292,0.0,1.0,75.25262269175681,54.06956376813966,374.6819935165569,-3.54055071538387,0.44068995296042235
BATT4a_R0_slot_STLSQ_t0.005,validation_temperature,A002_20_-15C,DYNdata/A002_DYN/A002_DYN_20_N15.mat,-15,20,37360,prefix_output_error,0.98,0.10588108887532754,0.98,0.07045780129710177,0.20397704240565828,0.0,1.0,79.25648802418957,57.607440979919126,387.4168403652645,-6.782642363151369,0.4558670382392816
BATT4a_R0_slot_STLSQ_t0.005,train,A002_20_+25C,DYNdata/A002_DYN/A002_DYN_20_P25.mat,25,20,37360,training_fit,0.9878252221451994,0.11036698776956899,0.9878252221451994,-0.03934745367700376,0.04362883219632824,0.4981798715203426,1.0,16.646416046783273,10.890385984051502,224.39885139465332,-2.558493827909719,0.44142565449647775
BATT4a_R0_slot_STLSQ_t0.005,test_high_amplitude,A002_50_+25C,DYNdata/A002_DYN/A002_DYN_50_P25.mat,25,50,39460,prefix_output_error,0.98,0.15983632560968197,0.98,-0.038846233570251215,0.3586106335204064,0.5393056259503295,1.0,280.99803144407593,58.842000649644085,3514.379106003034,-38.79409627240632,6.234661106202457
BATT4a_R0_slot_STLSQ_t0.005,test_cell_transfer,A003_25_+25C,DYNdata/A002_DYN/A003_DYN_25_P25.mat,25,25,47086,prefix_output_error,0.98,0.2143915247127619,0.98,-0.038846233570251215,0.08751171472599423,0.49653824916110945,1.0,436.84074734616377,245.2296055864496,1308.505151789365,231.5733000512497,1.096228985284816
BATT4a_R0_slot_STLSQ_t0.01,validation_temperature,A002_05_-15C,DYNdata/A002_DYN/A002_DYN_05_N15.mat,-15,5,37360,prefix_output_error,0.98,0.10180357360222536,0.98,0.10595894299101233,0.204026164120037,0.0,1.0,83.55140056894044,55.993464630665535,411.57182726157384,7.7381260276152695,0.45087473406770073
BATT4a_R0_slot_STLSQ_t0.01,train,A002_05_-25C,DYNdata/A002_DYN/A002_DYN_05_N25.mat,-25,5,39005,training_fit,0.8741533424469683,0.021885310481114528,0.8741533424469683,0.16553949078255145,0.29007324580231664,0.0,1.0,94.41506659136725,77.57545647167434,367.85316584578663,9.478060118900288,0.2685330865129995
BATT4a_R0_slot_STLSQ_t0.01,validation_temperature,A002_05_+35C,DYNdata/A002_DYN/A002_DYN_05_P35.mat,35,5,37360,prefix_output_error,0.98,0.10327855413367737,0.98,-0.04929341177594965,0.02749024009085957,0.5957708779443255,1.0,13.760641446529739,9.749920601791356,241.07267976905166,-5.443871998250011,0.37413869676545036
BATT4a_R0_slot_STLSQ_t0.01,train,A002_10_-5C,DYNdata/A002_DYN/A002_DYN_10_N05.mat,-5,10,37360,training_fit,0.9808637857191373,0.09973325837684488,0.9808637857191373,0.05910325629880368,0.1411007660306464,0.0,1.0,26.848327252220766,17.91693217813653,310.80269636691594,-1.6641450203597894,0.4346293673001517
BATT4a_R0_slot_STLSQ_t0.01,validation_temperature,A002_10_-15C,DYNdata/A002_DYN/A002_DYN_10_N15.mat,-15,10,37360,prefix_output_error,0.98,0.1039873313569255,0.98,0.10597988526195223,0.20378553423030374,0.0,1.0,73.193966962076,50.88177435170086,362.3727159620831,-3.50965829874633,0.42698109643822546
BATT4a_R0_slot_STLSQ_t0.01,train,A002_10_+5C,DYNdata/A002_DYN/A002_DYN_10_P05.mat,5,10,37360,training_fit,0.9853069641579518,0.11091917939528584,0.9853069641579518,0.014359281049764791,0.09065445577818468,0.0,1.0,13.41008467184011,8.613241639051003,245.34403684954543,-1.6884187367162156,0.33265981670393496
BATT4a_R0_slot_STLSQ_t0.01,train,A002_10_+15C,DYNdata/A002_DYN/A002_DYN_10_P15.mat,15,10,37360,training_fit,0.9824293389377673,0.10157714110710758,0.9824293389377673,-0.020726536394106695,0.05640858317354951,0.1542558886509636,1.0,12.952434141040209,7.496240224063649,253.5414695739746,0.1362708098855709,0.3368337762418317
BATT4a_R0_slot_STLSQ_t0.01,train,A002_10_+45C,DYNdata/A002_DYN/A002_DYN_10_P45.mat,45,10,37360,training_fit,0.9893703331899619,0.11118493967468124,0.9893703331899619,-0.04336042398625636,0.03779894727533609,0.45853854389721627,1.0,13.537145424381146,6.802873955820568,293.1106669770562,-4.0654564467286445,0.3487146349105411
BATT4a_R0_slot_STLSQ_t0.01,train,A002_15_-5C,DYNdata/A002_DYN/A002_DYN_15_N05.mat,-5,15,37360,training_fit,0.9799999962247541,0.10539818949436686,0.9799999962247541,0.04463045970477433,0.14047438921065508,0.0,1.0,30.2862139662834,20.29929448705195,302.9208923865348,1.062878828132805,0.4702377821508736
BATT4a_R0_slot_STLSQ_t0.01,validation_temperature,A002_15_-15C,DYNdata/A002_DYN/A002_DYN_15_N15.mat,-15,15,37360,prefix_output_error,0.98,0.10636804492140428,0.98,0.08692589078476133,0.20352437328956016,0.0,1.0,75.2733657538176,54.12511628093503,373.57539406220576,-3.5130406269690653,0.44081142725217254
BATT4a_R0_slot_STLSQ_t0.01,validation_temperature,A002_20_-15C,DYNdata/A002_DYN/A002_DYN_20_N15.mat,-15,20,37360,prefix_output_error,0.98,0.10588108887532754,0.98,0.06317520978657587,0.20357849135610329,0.0,1.0,79.144254660341,57.53886374217085,385.8115870654366,-6.518343859972802,0.4552214949854137
BATT4a_R0_slot_STLSQ_t0.01,train,A002_20_+25C,DYNdata/A002_DYN/A002_DYN_20_P25.mat,25,20,37360,training_fit,0.9876495335511473,0.11019129917551684,0.9876495335511473,-0.04240296453993503,0.04285433411168721,0.5024357601713062,1.0,16.621510840501752,10.902251911233444,224.39885139465332,-2.563489235311319,0.44076522423014947
BATT4a_R0_slot_STLSQ_t0.01,test_high_amplitude,A002_50_+25C,DYNdata/A002_DYN/A002_DYN_50_P25.mat,25,50,39460,prefix_output_error,0.98,0.15983632560968197,0.98,-0.04190051447854355,0.34648651793436197,0.5438165230613279,1.0,268.9779886814538,56.793719434012864,3392.164209290762,-37.06678500547252,5.967965668081833
BATT4a_R0_slot_STLSQ_t0.01,test_cell_transfer,A003_25_+25C,DYNdata/A002_DYN/A003_DYN_25_P25.mat,25,25,47086,prefix_output_error,0.98,0.2143915247127619,0.98,-0.04190051447854355,0.0858894378844398,0.500764558467485,1.0,436.8084605751362,245.24737653398952,1307.3437926522586,231.6757040267728,1.0961479633232507
